object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abrplgi,2,2021-08-08T10:55:55.001Z,2021-08-08T11:26:44.998Z,2,TOM,2021-08-08T14:46:10.630Z,2021-08-08T16:01:25.447Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrplgi
ZTF21abrgxvz,2,2021-08-08T04:14:58.001Z,2021-08-08T05:28:54.001Z,2,TOM,2021-08-08T14:46:34.868Z,2021-08-08T16:00:48.298Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgxvz
ZTF21abrpjnr,2,2021-08-03T10:52:16.996Z,2021-08-08T10:55:13.995Z,2,TOM,2021-08-08T15:09:58.225Z,2021-08-08T16:00:10.216Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpjnr
ZTF20acndrmb,2,2021-08-03T10:38:31.004Z,2021-08-03T11:20:17.001Z,2,TOM,2021-08-03T15:10:58.360Z,2021-08-08T15:59:39.810Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20acndrmb
ZTF21abqwtvp,2,2021-08-03T10:38:31.004Z,2021-08-03T11:20:17.001Z,2,TOM,2021-08-03T15:07:59.699Z,2021-08-08T15:59:35.119Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqwtvp
ZTF21abrmlfy,2,2021-08-03T10:06:13.000Z,2021-08-08T08:55:21.999Z,2,TOM,2021-08-08T15:08:57.951Z,2021-08-08T15:59:26.345Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrmlfy
ZTF21abrpodv,2,2021-08-03T10:05:32.997Z,2021-08-08T11:04:12.000Z,2,TOM,2021-08-08T15:17:05.974Z,2021-08-08T15:59:21.679Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpodv
ZTF21abroozr,2,2021-08-03T10:03:29.998Z,2021-08-08T10:03:40.996Z,2,TOM,2021-08-08T15:16:42.466Z,2021-08-08T15:59:17.627Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abroozr
ZTF21abrhtpk,2,2021-08-03T07:52:16.003Z,2021-08-08T06:18:44.003Z,2,TOM,2021-08-08T15:07:31.062Z,2021-08-08T15:59:08.545Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrhtpk
ZTF21abrfxqr,2,2021-08-03T07:14:36.003Z,2021-08-08T04:21:45.999Z,2,TOM,2021-08-08T15:10:28.317Z,2021-08-08T15:59:04.681Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrfxqr
ZTF21abrgeis,2,2021-08-03T06:58:47.997Z,2021-08-08T04:35:10.003Z,2,TOM,2021-08-08T15:13:36.754Z,2021-08-08T15:59:00.949Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgeis
ZTF21abrgpdw,2,2021-08-03T06:04:31.002Z,2021-08-08T05:04:21.002Z,2,TOM,2021-08-08T15:12:35.896Z,2021-08-08T15:58:56.246Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgpdw
ZTF21abqwlnm,2,2021-08-02T11:24:10.998Z,2021-08-08T11:24:41.999Z,2,TOM,2021-08-08T15:11:10.872Z,2021-08-08T15:58:51.971Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqwlnm
ZTF21abrpypv,2,2021-08-02T11:22:49.998Z,2021-08-08T11:23:18.000Z,2,TOM,2021-08-08T15:16:08.396Z,2021-08-08T15:58:47.865Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpypv
ZTF21abipynb,2,2021-08-02T11:14:51.999Z,2021-08-08T11:26:44.998Z,3,TOM,2021-08-02T14:31:15.591Z,2021-08-08T15:58:41.823Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abipynb
ZTF21abpqwkz,2,2021-08-02T11:07:46.004Z,2021-08-08T08:57:23.996Z,3,TOM,2021-08-02T14:33:26.541Z,2021-08-08T15:58:37.878Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpqwkz
ZTF21abqqhoe,2,2021-08-02T10:55:48.002Z,2021-08-08T10:07:04.002Z,3,TOM,2021-08-02T14:28:32.124Z,2021-08-08T15:58:33.333Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqqhoe
ZTF21abqwghj,3,2021-08-03T11:03:40.999Z,2021-08-08T11:03:31.003Z,2,TOM,2021-08-03T15:12:14.256Z,2021-08-08T15:57:50.042Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqwghj
ZTF21abqwceg,3,2021-08-03T10:50:09.003Z,2021-08-08T11:21:13.999Z,2,TOM,2021-08-08T15:02:49.366Z,2021-08-08T15:57:45.080Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqwceg
ZTF21abrpbwq,3,2021-08-03T10:32:24.996Z,2021-08-08T11:06:13.996Z,2,TOM,2021-08-08T15:05:07.242Z,2021-08-08T15:57:38.791Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpbwq
ZTF21abrpbor,3,2021-08-03T10:18:04.996Z,2021-08-08T10:29:04.997Z,2,TOM,2021-08-08T15:00:41.821Z,2021-08-08T15:57:35.400Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpbor
ZTF21abrpigj,3,2021-08-03T10:07:35.002Z,2021-08-08T10:56:35.998Z,2,TOM,2021-08-08T15:04:19.025Z,2021-08-08T15:57:30.104Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrpigj
ZTF21abroouo,3,2021-08-03T10:03:29.998Z,2021-08-08T11:02:49.997Z,2,TOM,2021-08-08T15:00:11.111Z,2021-08-08T15:57:25.373Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abroouo
ZTF21abrhtdo,3,2021-08-03T07:58:57.002Z,2021-08-08T06:14:32.000Z,2,TOM,2021-08-08T15:06:08.184Z,2021-08-08T15:57:10.482Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrhtdo
ZTF21abqsndo,3,2021-08-03T07:20:12.998Z,2021-08-08T05:44:28.003Z,2,TOM,2021-08-08T15:06:36.115Z,2021-08-08T15:57:06.584Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqsndo
ZTF21abrgkxi,3,2021-08-03T06:53:19.996Z,2021-08-08T05:50:42.996Z,2,TOM,2021-08-08T15:04:42.630Z,2021-08-08T15:57:00.055Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgkxi
ZTF21abrfusq,3,2021-08-03T06:25:40.995Z,2021-08-08T05:39:28.998Z,2,TOM,2021-08-08T15:01:09.902Z,2021-08-08T15:56:52.559Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrfusq
ZTF21abrgyhv,3,2021-08-03T06:22:16.996Z,2021-08-08T05:30:16.004Z,2,TOM,2021-08-08T14:59:48.492Z,2021-08-08T15:56:48.348Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgyhv
