object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21acadghz,2,2021-09-07T09:17:31.004Z,2021-09-09T09:11:28.003Z,1,TOM,2021-09-12T15:25:53.845Z,2021-09-12T15:25:53.845Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acadghz
ZTF21acblkoc,2,2021-09-10T10:59:28.003Z,2021-09-12T09:34:25.996Z,1,TOM,2021-09-12T15:25:02.090Z,2021-09-12T15:25:02.090Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acblkoc
ZTF21acadrzr,2,2021-09-09T09:53:10.000Z,2021-09-11T10:15:15.998Z,2,TOM,2021-09-09T15:04:55.012Z,2021-09-12T15:24:43.745Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acadrzr
ZTF21acblqiw,2,2021-09-10T10:55:25.003Z,2021-09-12T09:40:31.002Z,2,TOM,2021-09-12T15:15:17.490Z,2021-09-12T15:24:32.476Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acblqiw
ZTF21abxnuwt,2,2021-09-08T11:44:00.000Z,2021-09-12T10:00:00.002Z,2,TOM,2021-09-08T14:41:11.597Z,2021-09-12T15:24:25.372Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxnuwt
ZTF21acbhfxj,2,2021-09-10T04:40:06.000Z,2021-09-12T06:03:46.998Z,2,TOM,2021-09-12T15:14:33.756Z,2021-09-12T15:24:14.164Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbhfxj
ZTF21acblxkw,2,2021-09-10T10:51:45.996Z,2021-09-12T09:48:03.003Z,2,TOM,2021-09-12T15:14:04.721Z,2021-09-12T15:24:05.164Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acblxkw
ZTF21acbntnr,2,2021-09-10T11:01:32.998Z,2021-09-12T11:33:52.004Z,2,TOM,2021-09-12T15:13:49.515Z,2021-09-12T15:24:01.808Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbntnr
ZTF21acblyia,2,2021-09-10T10:51:45.996Z,2021-09-12T09:48:03.003Z,2,TOM,2021-09-12T15:13:29.305Z,2021-09-12T15:23:58.471Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acblyia
ZTF21acamtde,2,2021-09-08T07:35:22.997Z,2021-09-10T08:37:52.999Z,2,TOM,2021-09-10T14:40:01.540Z,2021-09-12T15:23:40.736Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acamtde
ZTF21acagtdn,2,2021-09-10T03:46:27.998Z,2021-09-12T03:51:38.001Z,3,TOM,2021-09-10T12:14:30.270Z,2021-09-12T15:22:53.723Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acagtdn
ZTF21acbdroi,3,2021-09-10T11:16:53.996Z,2021-09-12T11:19:47.003Z,2,TOM,2021-09-12T15:12:30.228Z,2021-09-12T15:22:28.862Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbdroi
ZTF21abzkony,3,2021-09-08T11:11:51.000Z,2021-09-12T09:39:49.996Z,2,TOM,2021-09-08T14:50:10.932Z,2021-09-12T15:22:24.464Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abzkony
ZTF21abzfxcx,3,2021-09-08T05:15:48.003Z,2021-09-12T05:49:02.003Z,1,TOM,2021-09-12T15:22:12.342Z,2021-09-12T15:22:12.342Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abzfxcx
ZTF21acbjrhd,3,2021-09-06T07:31:56.000Z,2021-09-12T08:33:24.001Z,2,TOM,2021-09-12T15:10:32.339Z,2021-09-12T15:21:58.036Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjrhd
ZTF21abyyhpd,3,2021-09-06T07:10:10.997Z,2021-09-12T09:19:02.000Z,2,TOM,2021-09-12T15:10:10.551Z,2021-09-12T15:21:51.792Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyyhpd
ZTF21acayisg,3,2021-09-10T09:20:13.004Z,2021-09-12T09:15:27.996Z,2,TOM,2021-09-12T15:09:39.594Z,2021-09-12T15:21:38.963Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acayisg
ZTF21acbgzzv,3,2021-09-10T03:47:09.003Z,2021-09-12T05:49:02.003Z,2,TOM,2021-09-12T15:09:07.426Z,2021-09-12T15:21:22.863Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbgzzv
ZTF21acaohqz,3,2021-09-10T09:36:31.000Z,2021-09-12T09:08:42.002Z,3,TOM,2021-09-10T12:15:12.436Z,2021-09-12T15:21:16.047Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acaohqz
ZTF21acaszik,3,2021-09-10T05:11:14.997Z,2021-09-12T08:56:40.001Z,2,TOM,2021-09-12T15:08:41.677Z,2021-09-12T15:21:04.621Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acaszik
ZTF21acapqij,3,2021-09-10T10:31:15.003Z,2021-09-12T10:03:10.998Z,4,TOM,2021-09-10T11:41:27.518Z,2021-09-12T15:20:56.848Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acapqij
ZTF21acbnmoc,4,2021-09-10T11:10:42.000Z,2021-09-12T11:50:53.001Z,2,TOM,2021-09-12T15:08:14.625Z,2021-09-12T15:20:20.283Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbnmoc
ZTF21acbfxks,4,2021-09-06T05:50:24.999Z,2021-09-12T04:45:11.001Z,2,TOM,2021-09-12T15:07:58.134Z,2021-09-12T15:20:17.008Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbfxks
ZTF21acbmbsu,4,2021-09-08T10:13:54.998Z,2021-09-12T09:51:36.999Z,2,TOM,2021-09-12T15:07:39.880Z,2021-09-12T15:20:09.888Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbmbsu
ZTF21acbjrxc,4,2021-09-10T09:17:24.999Z,2021-09-12T09:22:28.997Z,2,TOM,2021-09-12T15:07:07.974Z,2021-09-12T15:20:01.994Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjrxc
ZTF21abyoedm,4,2021-09-08T07:59:33.999Z,2021-09-12T08:34:47.999Z,2,TOM,2021-09-12T15:06:42.650Z,2021-09-12T15:19:50.067Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyoedm
ZTF21acbkghs,4,2021-09-10T05:10:34.000Z,2021-09-12T08:53:14.999Z,1,TOM,2021-09-12T15:19:38.658Z,2021-09-12T15:19:38.658Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbkghs
ZTF21acbfuwk,4,2021-09-10T05:05:07.995Z,2021-09-12T06:02:24.996Z,2,TOM,2021-09-12T15:04:19.308Z,2021-09-12T15:18:52.746Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbfuwk
ZTF21acanbwt,3,2021-09-08T07:58:11.997Z,2021-09-12T06:28:45.001Z,2,TOM,2021-09-11T14:22:37.877Z,2021-09-12T15:18:49.599Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acanbwt
ZTF21acarfso,21,2021-09-07T11:56:56.996Z,2021-09-12T12:17:00.003Z,2,TOM,2021-09-10T14:29:18.664Z,2021-09-12T15:16:36.487Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acarfso
ZTF21acbnwmw,1,2021-09-12T11:39:19.002Z,2021-09-12T11:39:19.002Z,2,TOM,2021-09-12T14:52:59.616Z,2021-09-12T15:16:08.554Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbnwmw
ZTF21acafvhf,1,2021-09-12T11:25:19.997Z,2021-09-12T11:25:19.997Z,2,TOM,2021-09-12T14:54:03.557Z,2021-09-12T15:16:02.048Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acafvhf
ZTF21acblxjr,2,2021-09-12T09:46:39.999Z,2021-09-12T10:15:40.000Z,3,TOM,2021-09-12T11:24:33.550Z,2021-09-12T15:15:27.324Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acblxjr
ZTF20abtocwh,1,2021-09-12T09:28:00.998Z,2021-09-12T09:28:00.998Z,2,TOM,2021-09-12T14:50:34.542Z,2021-09-12T15:14:50.404Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20abtocwh
ZTF21acbktis,1,2021-09-12T09:05:56.002Z,2021-09-12T09:05:56.002Z,1,TOM,2021-09-12T15:13:40.018Z,2021-09-12T15:13:40.018Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbktis
ZTF21acbkter,1,2021-09-12T09:05:14.997Z,2021-09-12T09:05:14.997Z,1,TOM,2021-09-12T15:13:31.240Z,2021-09-12T15:13:31.240Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbkter
ZTF21acbkooz,1,2021-09-12T09:04:34.000Z,2021-09-12T09:04:34.000Z,3,TOM,2021-09-12T12:49:47.966Z,2021-09-12T15:13:22.483Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbkooz
ZTF21acbkjvv,1,2021-09-12T08:55:58.995Z,2021-09-12T08:55:58.995Z,2,TOM,2021-09-12T14:55:18.330Z,2021-09-12T15:12:55.485Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbkjvv
ZTF21acbjxhr,1,2021-09-12T08:38:53.998Z,2021-09-12T08:38:53.998Z,4,TOM,2021-09-12T11:26:26.297Z,2021-09-12T15:11:39.684Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjxhr
ZTF21acbjvsb,1,2021-09-12T08:36:11.998Z,2021-09-12T08:36:11.998Z,2,TOM,2021-09-12T14:57:26.946Z,2021-09-12T15:11:24.329Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjvsb
ZTF21acbjvfi,1,2021-09-12T08:35:28.996Z,2021-09-12T08:35:28.996Z,2,TOM,2021-09-12T12:49:40.039Z,2021-09-12T15:10:56.418Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjvfi
ZTF21acbjwcr,1,2021-09-12T08:34:47.999Z,2021-09-12T08:34:47.999Z,2,TOM,2021-09-12T14:51:40.635Z,2021-09-12T15:10:33.582Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbjwcr
ZTF21acbhprg,1,2021-09-12T06:18:49.999Z,2021-09-12T06:18:49.999Z,1,Bogus,2021-09-12T15:10:10.543Z,2021-09-12T15:10:10.543Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbhprg
ZTF21acajcyb,4,2021-09-10T04:34:36.998Z,2021-09-12T05:35:39.001Z,1,TOM,2021-09-12T15:05:46.099Z,2021-09-12T15:05:46.099Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acajcyb
ZTF21acbhdot,4,2021-09-08T07:55:28.001Z,2021-09-12T06:09:55.002Z,1,TOM,2021-09-12T15:05:17.220Z,2021-09-12T15:05:17.220Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbhdot
ZTF21acbhfqb,2,2021-09-12T04:43:48.999Z,2021-09-12T06:03:46.998Z,3,TOM,2021-09-12T12:48:39.428Z,2021-09-12T15:05:02.727Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbhfqb
ZTF21acbfwfr,1,2021-09-12T04:42:27.999Z,2021-09-12T04:42:27.999Z,1,TOM,2021-09-12T15:04:52.964Z,2021-09-12T15:04:52.964Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbfwfr
