object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21aazefhb,5,2021-05-05T08:58:36.001Z,2021-05-09T07:57:47.001Z,2,TOM,2021-05-05T15:50:05.727Z,2021-05-09T16:10:43.469Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazefhb
ZTF21aazrgtw,5,2021-05-05T07:36:46.995Z,2021-05-09T06:40:08.996Z,3,TOM,2021-05-07T14:10:50.363Z,2021-05-09T16:10:21.408Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazrgtw
ZTF21abahdra,5,2021-05-03T10:55:53.999Z,2021-05-09T08:46:55.004Z,2,TOM,2021-05-09T15:14:01.679Z,2021-05-09T16:09:45.372Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abahdra
ZTF21abahgst,1,2021-05-09T09:28:42.997Z,2021-05-09T09:28:42.997Z,3,TOM,2021-05-09T15:25:33.058Z,2021-05-09T16:07:38.776Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abahgst
ZTF21abahcip,1,2021-05-09T08:44:09.003Z,2021-05-09T08:44:09.003Z,2,TOM,2021-05-09T15:24:45.169Z,2021-05-09T16:04:48.653Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abahcip
ZTF21abagyxa,1,2021-05-09T08:39:07.001Z,2021-05-09T08:39:07.001Z,3,TOM,2021-05-09T15:02:49.357Z,2021-05-09T16:04:40.369Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abagyxa
ZTF21aazyiml,4,2021-05-09T08:26:44.998Z,2021-05-09T09:37:52.000Z,4,TOM,2021-05-09T15:03:04.501Z,2021-05-09T16:04:27.053Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazyiml
ZTF21abaevsf,1,2021-05-09T06:44:11.996Z,2021-05-09T06:44:11.996Z,4,TOM,2021-05-09T15:03:09.988Z,2021-05-09T16:03:38.746Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaevsf
ZTF21abaevgu,1,2021-05-09T06:40:50.001Z,2021-05-09T06:40:50.001Z,2,TOM,2021-05-09T15:27:52.553Z,2021-05-09T16:03:34.107Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaevgu
ZTF21abaerlk,1,2021-05-09T06:35:23.997Z,2021-05-09T06:35:23.997Z,4,TOM,2021-05-09T15:03:47.106Z,2021-05-09T16:03:24.845Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaerlk
ZTF21abaeljo,1,2021-05-09T06:29:51.996Z,2021-05-09T06:29:51.996Z,3,TOM,2021-05-09T15:26:52.851Z,2021-05-09T16:03:20.990Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaeljo
ZTF21abacpsi,3,2021-05-07T04:20:41.000Z,2021-05-09T05:55:31.995Z,3,TOM,2021-05-09T14:19:01.500Z,2021-05-09T15:28:56.821Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abacpsi
ZTF21abagyxa,1,2021-05-09T08:39:07.001Z,2021-05-09T08:39:07.001Z,1,Bogus,2021-05-09T15:24:50.937Z,2021-05-09T15:24:50.937Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abagyxa
ZTF21aayrngo,3,2021-05-05T10:50:12.001Z,2021-05-09T08:44:54.000Z,1,TOM,2021-05-09T15:20:25.346Z,2021-05-09T15:20:25.346Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayrngo
ZTF21aazshlw,5,2021-05-05T09:12:10.002Z,2021-05-09T09:37:11.003Z,1,TOM,2021-05-09T15:16:48.980Z,2021-05-09T15:16:48.980Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazshlw
ZTF21aazogfv,5,2021-05-05T05:27:37.002Z,2021-05-09T04:52:11.000Z,2,TOM,2021-05-07T14:11:32.975Z,2021-05-09T15:15:32.474Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazogfv
ZTF21abaerlk,1,2021-05-09T06:35:23.997Z,2021-05-09T06:35:23.997Z,1,TOM,2021-05-09T09:59:52.961Z,2021-05-09T09:59:52.961Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21abaerlk
ZTF21aazyiml,4,2021-05-09T08:26:44.998Z,2021-05-09T09:37:52.000Z,1,TOM,2021-05-09T09:59:19.972Z,2021-05-09T09:59:19.972Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aazyiml
ZTF21aaznwhv,2,2021-05-08T05:20:37.003Z,2021-05-08T06:24:59.999Z,5,TOM,2021-05-08T07:03:22.112Z,2021-05-08T17:46:59.268Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaznwhv
ZTF18aasouko,4,2021-05-07T07:43:35.996Z,2021-05-09T08:26:02.999Z,6,TOM,2021-05-07T09:12:39.557Z,2021-05-08T17:46:56.583Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18aasouko
ZTF21aazrpal,4,2021-05-07T06:55:56.000Z,2021-05-09T07:45:22.000Z,5,TOM,2021-05-07T09:41:34.334Z,2021-05-08T17:46:54.001Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazrpal
ZTF21aazqkeq,4,2021-05-07T06:44:14.000Z,2021-05-09T07:56:26.001Z,7,TOM,2021-05-07T07:22:40.370Z,2021-05-08T17:46:50.955Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazqkeq
ZTF21aazqtor,2,2021-05-07T06:00:39.000Z,2021-05-07T07:03:56.998Z,4,TOM,2021-05-07T07:22:19.135Z,2021-05-08T17:46:47.502Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazqtor
ZTF21aazoger,4,2021-05-07T04:17:13.001Z,2021-05-09T05:46:00.001Z,7,TOM,2021-05-07T07:22:12.207Z,2021-05-08T17:46:43.926Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazoger
ZTF21aazyaha,2,2021-05-06T08:34:50.998Z,2021-05-08T08:06:24.001Z,2,TOM,2021-05-08T15:58:36.529Z,2021-05-08T17:46:33.464Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazyaha
ZTF21aazzhdx,2,2021-05-06T07:56:58.004Z,2021-05-08T09:58:19.001Z,3,TOM,2021-05-08T15:38:06.498Z,2021-05-08T17:46:24.734Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazzhdx
ZTF21aayywal,2,2021-05-06T06:10:18.001Z,2021-05-08T05:43:57.002Z,3,TOM,2021-05-08T15:36:50.239Z,2021-05-08T17:46:19.450Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayywal
ZTF21aazvrjy,2,2021-05-06T05:12:13.999Z,2021-05-08T05:22:37.997Z,3,TOM,2021-05-08T15:38:26.937Z,2021-05-08T17:46:16.766Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazvrjy
ZTF21aazrhhw,2,2021-05-05T08:37:40.998Z,2021-05-07T07:34:47.997Z,2,TOM,2021-05-07T14:57:30.748Z,2021-05-08T17:45:43.821Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazrhhw
ZTF21aaynjoq,2,2021-05-04T05:46:55.997Z,2021-05-08T05:44:37.999Z,4,TOM,2021-05-04T13:56:41.089Z,2021-05-08T17:45:23.950Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaynjoq
ZTF21aazmixo,2,2021-05-03T11:31:29.997Z,2021-05-06T10:08:45.997Z,3,TOM,2021-05-06T14:49:33.847Z,2021-05-08T17:45:12.523Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazmixo
ZTF21aazwtoz,3,2021-05-06T06:32:29.996Z,2021-05-08T07:33:22.003Z,3,TOM,2021-05-08T15:36:29.666Z,2021-05-08T17:44:41.463Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazwtoz
ZTF21aazwczw,3,2021-05-06T05:33:28.002Z,2021-05-08T06:07:21.002Z,2,TOM,2021-05-08T15:52:34.312Z,2021-05-08T17:44:33.760Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazwczw
ZTF21abaahfd,3,2021-05-05T11:27:29.001Z,2021-05-08T11:13:56.003Z,2,TOM,2021-05-08T15:54:50.955Z,2021-05-08T17:44:28.279Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaahfd
ZTF21abaagxi,3,2021-05-05T10:15:40.000Z,2021-05-08T10:43:58.995Z,3,TOM,2021-05-08T15:35:38.252Z,2021-05-08T17:44:16.340Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaagxi
ZTF21abaaunw,3,2021-05-05T10:14:59.997Z,2021-05-08T11:13:56.003Z,3,TOM,2021-05-08T15:35:41.849Z,2021-05-08T17:44:12.481Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaunw
ZTF21abaafie,3,2021-05-05T10:14:19.000Z,2021-05-08T10:35:13.001Z,3,TOM,2021-05-08T15:36:12.377Z,2021-05-08T17:44:08.127Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaafie
ZTF21aazsgyv,3,2021-05-05T09:52:56.997Z,2021-05-07T08:47:33.996Z,3,TOM,2021-05-07T14:43:16.463Z,2021-05-08T17:43:02.279Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazsgyv
ZTF21aazrjvf,3,2021-05-05T08:39:42.001Z,2021-05-07T09:35:50.997Z,3,TOM,2021-05-07T14:43:09.493Z,2021-05-08T17:42:50.815Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazrjvf
ZTF21aazphga,5,2021-05-05T06:03:15.998Z,2021-05-09T06:02:00.000Z,3,TOM,2021-05-07T14:43:24.716Z,2021-05-08T17:42:29.091Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazphga
ZTF21aayytiz,4,2021-05-05T05:03:42.001Z,2021-05-09T05:38:28.000Z,4,TOM,2021-05-05T15:19:14.079Z,2021-05-08T17:42:24.719Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayytiz
ZTF21aayrlly,3,2021-05-04T10:20:16.998Z,2021-05-08T08:42:40.003Z,3,TOM,2021-05-06T14:56:22.767Z,2021-05-08T17:42:21.704Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayrlly
ZTF21aayrdmw,5,2021-05-04T09:29:20.996Z,2021-05-09T07:34:35.002Z,2,TOM,2021-05-04T13:54:40.058Z,2021-05-08T17:42:15.998Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayrdmw
ZTF21aazbico,3,2021-05-04T06:38:13.004Z,2021-05-08T09:35:50.003Z,3,TOM,2021-05-06T14:49:38.458Z,2021-05-08T17:41:50.283Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazbico
ZTF21aayoqpu,3,2021-05-04T05:38:49.997Z,2021-05-08T06:07:21.002Z,2,TOM,2021-05-04T13:56:15.334Z,2021-05-08T17:41:46.300Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayoqpu
ZTF21aazhdya,3,2021-05-04T05:21:09.999Z,2021-05-08T05:15:52.004Z,3,TOM,2021-05-06T14:56:50.334Z,2021-05-08T17:41:43.041Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazhdya
ZTF21aaynpfe,3,2021-05-04T04:59:47.996Z,2021-05-08T06:08:00.997Z,4,TOM,2021-05-04T13:55:19.956Z,2021-05-08T17:41:35.675Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaynpfe
ZTF21aazqrbw,3,2021-05-02T09:42:31.003Z,2021-05-07T06:55:56.000Z,3,TOM,2021-05-07T14:42:57.608Z,2021-05-08T17:41:18.351Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazqrbw
ZTF21aazxxtq,4,2021-05-06T06:34:32.001Z,2021-05-08T08:00:34.004Z,3,TOM,2021-05-08T15:34:24.876Z,2021-05-08T17:41:04.126Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazxxtq
ZTF21aazhtku,4,2021-05-04T07:09:57.000Z,2021-05-08T07:53:49.004Z,3,TOM,2021-05-06T14:50:16.509Z,2021-05-08T17:40:28.439Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazhtku
ZTF21abaaipx,4,2021-05-05T10:16:20.997Z,2021-05-08T11:12:35.003Z,3,TOM,2021-05-08T15:34:21.000Z,2021-05-08T17:39:55.312Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaipx
ZTF21aazlqij,6,2021-05-05T07:37:26.999Z,2021-05-09T07:57:05.996Z,3,TOM,2021-05-07T14:11:12.388Z,2021-05-08T17:39:36.683Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazlqij
ZTF21aazrhhj,5,2021-05-05T07:37:26.999Z,2021-05-09T06:40:50.001Z,3,TOM,2021-05-07T14:10:54.404Z,2021-05-08T17:39:34.047Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazrhhj
ZTF21aazyhtk,4,2021-05-04T09:03:44.000Z,2021-05-08T08:50:38.996Z,3,TOM,2021-05-08T15:34:52.434Z,2021-05-08T17:39:17.094Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazyhtk
ZTF21aazwbpt,4,2021-05-04T07:42:49.996Z,2021-05-08T05:48:42.001Z,3,TOM,2021-05-08T15:34:58.656Z,2021-05-08T17:39:13.662Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazwbpt
ZTF21aazibqb,4,2021-05-04T07:30:09.996Z,2021-05-08T06:35:26.001Z,3,TOM,2021-05-06T14:50:09.913Z,2021-05-08T17:39:10.315Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazibqb
ZTF21aayqgxd,4,2021-05-04T07:14:40.004Z,2021-05-08T06:14:48.001Z,3,TOM,2021-05-04T13:56:02.027Z,2021-05-08T17:39:07.364Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayqgxd
ZTF21aaypxcz,4,2021-05-04T06:49:47.003Z,2021-05-08T06:43:33.003Z,5,TOM,2021-05-04T10:29:18.857Z,2021-05-08T17:38:55.081Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaypxcz
ZTF21aaypcza,4,2021-05-04T06:02:47.996Z,2021-05-08T07:33:22.003Z,4,TOM,2021-05-04T13:53:59.876Z,2021-05-08T17:38:48.678Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaypcza
ZTF21aaziftw,4,2021-05-04T04:36:50.002Z,2021-05-08T05:39:08.997Z,3,TOM,2021-05-06T14:49:08.885Z,2021-05-08T17:38:45.799Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaziftw
ZTF21aayfwem,4,2021-05-02T09:16:47.000Z,2021-05-07T10:16:38.000Z,2,TOM,2021-05-02T15:06:24.662Z,2021-05-08T17:38:31.533Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayfwem
ZTF21aayehwu,4,2021-05-02T07:21:02.998Z,2021-05-06T04:48:17.997Z,3,TOM,2021-05-02T15:07:38.490Z,2021-05-08T17:38:26.232Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayehwu
ZTF21aazmhnq,5,2021-05-04T10:45:20.998Z,2021-05-08T11:07:12.999Z,3,TOM,2021-05-06T14:47:18.646Z,2021-05-08T17:38:04.708Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazmhnq
ZTF21aazogri,5,2021-05-02T07:47:35.998Z,2021-05-07T04:55:25.003Z,3,TOM,2021-05-07T14:10:03.970Z,2021-05-08T17:37:45.752Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazogri
ZTF21aazhmta,5,2021-05-02T05:39:07.001Z,2021-05-08T06:45:37.998Z,3,TOM,2021-05-06T14:46:10.475Z,2021-05-08T17:37:39.263Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazhmta
ZTF21ababatx,6,2021-05-07T11:40:56.997Z,2021-05-08T11:50:12.998Z,3,TOM,2021-05-08T15:33:37.987Z,2021-05-08T17:37:35.599Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21ababatx
ZTF20aanxcpf,7,2021-05-07T11:41:37.000Z,2021-05-08T11:50:53.001Z,4,TOM,2021-05-07T13:51:29.351Z,2021-05-08T17:36:57.537Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20aanxcpf
ZTF21aaydxoo,9,2021-05-02T06:34:37.997Z,2021-05-08T07:59:12.001Z,5,TOM,2021-05-02T10:22:26.936Z,2021-05-08T17:36:30.500Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaydxoo
ZTF21abaaylz,11,2021-05-02T11:47:23.999Z,2021-05-08T11:34:47.999Z,3,TOM,2021-05-08T15:32:33.211Z,2021-05-08T17:36:12.639Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaylz
ZTF21abaajim,2,2021-05-08T10:46:40.995Z,2021-05-08T11:17:59.003Z,4,TOM,2021-05-08T13:34:37.877Z,2021-05-08T17:35:16.251Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaajim
ZTF21abaagpj,1,2021-05-08T10:43:19.001Z,2021-05-08T10:43:19.001Z,3,TOM,2021-05-08T15:28:08.333Z,2021-05-08T17:35:12.049Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaagpj
ZTF21abaagct,2,2021-05-08T10:34:32.998Z,2021-05-08T11:05:51.999Z,5,TOM,2021-05-08T13:34:33.185Z,2021-05-08T17:34:00.873Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaagct
ZTF21abaacnk,2,2021-05-08T10:33:52.001Z,2021-05-08T11:05:11.002Z,3,TOM,2021-05-08T15:27:34.484Z,2021-05-08T17:33:52.902Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaacnk
ZTF21abaadjo,1,2021-05-08T10:33:52.001Z,2021-05-08T10:33:52.001Z,2,TOM,2021-05-08T15:28:29.679Z,2021-05-08T17:33:07.516Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaadjo
ZTF21abaaerd,1,2021-05-08T10:33:11.998Z,2021-05-08T10:33:11.998Z,2,TOM,2021-05-08T15:31:31.442Z,2021-05-08T17:33:00.784Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaerd
ZTF21abaaoyf,2,2021-05-08T10:31:50.998Z,2021-05-08T11:03:09.999Z,4,TOM,2021-05-08T13:34:48.548Z,2021-05-08T17:32:53.897Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaoyf
ZTF21abaaaov,1,2021-05-08T10:28:01.001Z,2021-05-08T10:28:01.001Z,2,TOM,2021-05-08T15:29:23.724Z,2021-05-08T17:32:42.902Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abaaaov
ZTF21aazzrqp,1,2021-05-08T10:17:18.003Z,2021-05-08T10:17:18.003Z,4,TOM,2021-05-08T15:28:54.974Z,2021-05-08T17:32:33.018Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazzrqp
ZTF21aazyysn,1,2021-05-08T09:35:10.000Z,2021-05-08T09:35:10.000Z,1,TOM,2021-05-08T17:32:11.852Z,2021-05-08T17:32:11.852Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazyysn
ZTF21aazyfxc,1,2021-05-08T08:40:37.004Z,2021-05-08T08:40:37.004Z,4,TOM,2021-05-08T15:29:18.235Z,2021-05-08T17:31:19.795Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazyfxc
ZTF21aazybzj,1,2021-05-08T08:39:16.004Z,2021-05-08T08:39:16.004Z,3,TOM,2021-05-08T15:30:28.022Z,2021-05-08T17:31:12.365Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazybzj
ZTF21aazydyr,1,2021-05-08T08:34:33.000Z,2021-05-08T08:34:33.000Z,5,TOM,2021-05-08T13:35:30.043Z,2021-05-08T17:31:01.222Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazydyr
ZTF21aazybsh,2,2021-05-08T08:24:17.997Z,2021-05-08T09:45:55.995Z,5,TOM,2021-05-08T13:34:24.508Z,2021-05-08T17:30:47.215Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazybsh
ZTF21aazybnu,1,2021-05-08T08:14:43.998Z,2021-05-08T08:14:43.998Z,3,TOM,2021-05-08T15:29:49.964Z,2021-05-08T17:30:44.097Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazybnu
ZTF21aazxwbi,2,2021-05-08T07:44:13.001Z,2021-05-08T09:46:38.003Z,6,TOM,2021-05-08T13:34:27.737Z,2021-05-08T17:30:37.112Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazxwbi
ZTF21aazxtha,1,2021-05-08T07:34:03.000Z,2021-05-08T07:34:03.000Z,2,TOM,2021-05-08T16:14:18.917Z,2021-05-08T17:30:24.562Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazxtha
ZTF21aazqynq,1,2021-05-08T07:14:59.003Z,2021-05-08T07:14:59.003Z,4,TOM,2021-05-08T13:35:59.659Z,2021-05-08T17:30:15.519Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazqynq
ZTF21aazwhbr,1,2021-05-08T06:04:39.002Z,2021-05-08T06:04:39.002Z,1,TOM,2021-05-08T17:26:42.737Z,2021-05-08T17:26:42.737Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazwhbr
ZTF21aazqxpa,6,2021-05-05T05:38:02.002Z,2021-05-09T05:10:04.995Z,2,TOM,2021-05-08T15:35:17.915Z,2021-05-08T16:27:55.147Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aazqxpa
ZTF21aayrxbr,5,2021-05-04T11:27:18.996Z,2021-05-08T11:12:35.003Z,2,TOM,2021-05-07T14:13:12.957Z,2021-05-08T16:19:14.141Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayrxbr
