object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abtavzb,2,2021-08-13T09:12:11.998Z,2021-08-13T10:44:36.000Z,2,TOM,2021-08-13T15:07:55.231Z,2021-08-14T18:40:15.080Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtavzb
ZTF21abtaemv,2,2021-08-13T08:10:08.002Z,2021-08-13T08:10:48.999Z,2,TOM,2021-08-13T15:27:26.374Z,2021-08-14T18:40:11.925Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtaemv
ZTF21abtcavt,2,2021-08-10T10:09:08.997Z,2021-08-13T10:09:23.996Z,2,TOM,2021-08-13T15:27:04.860Z,2021-08-14T18:40:08.821Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtcavt
ZTF21abpmmpe,2,2021-08-10T09:20:09.997Z,2021-08-13T09:12:11.998Z,2,TOM,2021-08-13T15:40:50.305Z,2021-08-14T18:40:05.104Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpmmpe
ZTF21abrggwo,2,2021-08-08T05:56:07.998Z,2021-08-10T05:22:36.001Z,2,TOM,2021-08-10T14:45:41.963Z,2021-08-14T18:39:56.373Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrggwo
ZTF21abscmqf,2,2021-08-08T05:51:24.001Z,2021-08-10T05:43:53.996Z,2,TOM,2021-08-10T14:44:56.774Z,2021-08-14T18:39:50.506Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abscmqf
ZTF21absjryg,3,2021-08-10T11:00:10.995Z,2021-08-13T11:08:28.996Z,2,TOM,2021-08-13T15:21:51.359Z,2021-08-14T18:39:42.746Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absjryg
ZTF21absjlpm,3,2021-08-10T10:44:11.999Z,2021-08-14T10:44:37.996Z,2,TOM,2021-08-10T14:13:18.782Z,2021-08-14T18:39:39.492Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absjlpm
ZTF21absbrag,3,2021-08-10T04:43:08.002Z,2021-08-13T04:46:21.996Z,2,TOM,2021-08-10T14:13:40.606Z,2021-08-14T18:39:35.779Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absbrag
ZTF18abrebsb,3,2021-08-09T10:30:18.999Z,2021-08-12T11:30:35.003Z,3,TOM,2021-08-09T14:25:04.243Z,2021-08-14T18:39:32.225Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abrebsb
ZTF21abrxyli,3,2021-08-09T09:44:16.998Z,2021-08-14T09:44:50.997Z,2,TOM,2021-08-12T15:04:49.695Z,2021-08-14T18:39:28.279Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrxyli
ZTF21abrwxvm,3,2021-08-09T08:37:59.998Z,2021-08-12T09:30:40.000Z,3,TOM,2021-08-09T14:31:10.554Z,2021-08-14T18:39:24.007Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrwxvm
ZTF21absyome,4,2021-08-10T05:21:54.996Z,2021-08-13T06:26:33.000Z,2,TOM,2021-08-13T15:20:31.742Z,2021-08-14T18:39:09.837Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absyome
ZTF21absbujl,4,2021-08-10T04:52:51.997Z,2021-08-13T04:56:14.000Z,2,TOM,2021-08-13T15:41:42.926Z,2021-08-14T18:39:06.244Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absbujl
ZTF21abtlqtq,4,2021-08-09T09:58:25.999Z,2021-08-14T09:30:18.002Z,2,TOM,2021-08-14T15:45:27.070Z,2021-08-14T18:38:41.899Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtlqtq
ZTF21abrxwvv,4,2021-08-09T09:06:58.003Z,2021-08-14T07:08:14.997Z,3,TOM,2021-08-09T14:30:05.508Z,2021-08-14T18:38:37.476Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrxwvv
ZTF21absmmug,4,2021-08-09T06:10:37.001Z,2021-08-14T06:22:35.996Z,2,TOM,2021-08-12T14:59:00.046Z,2021-08-14T18:38:32.548Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absmmug
ZTF21absltzp,4,2021-08-09T04:36:04.003Z,2021-08-14T04:55:29.003Z,2,TOM,2021-08-12T14:59:39.369Z,2021-08-14T18:38:28.054Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absltzp
ZTF21abskcug,4,2021-08-08T08:38:02.002Z,2021-08-10T11:12:05.999Z,2,TOM,2021-08-10T14:35:10.473Z,2021-08-14T18:38:20.214Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abskcug
ZTF21abrgpyf,4,2021-08-08T05:09:48.000Z,2021-08-13T06:25:52.996Z,2,TOM,2021-08-10T14:45:57.186Z,2021-08-14T18:38:12.485Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgpyf
ZTF21abspqma,5,2021-08-09T09:13:47.997Z,2021-08-14T07:10:59.001Z,2,TOM,2021-08-12T14:59:22.598Z,2021-08-14T18:34:46.781Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abspqma
ZTF21abrostq,5,2021-08-09T08:42:05.002Z,2021-08-14T10:00:12.003Z,2,TOM,2021-08-14T15:41:19.775Z,2021-08-14T18:34:42.142Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrostq
ZTF18abfeepj,5,2021-08-09T04:46:29.997Z,2021-08-14T06:19:04.998Z,2,TOM,2021-08-14T15:41:54.771Z,2021-08-14T18:34:29.396Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abfeepj
ZTF21abrgbex,6,2021-08-08T04:29:19.996Z,2021-08-13T04:58:57.002Z,3,TOM,2021-08-08T14:16:45.165Z,2021-08-14T18:34:16.524Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgbex
ZTF21abrgxgq,6,2021-08-08T04:16:19.001Z,2021-08-13T04:57:36.002Z,3,TOM,2021-08-08T14:19:28.077Z,2021-08-14T18:34:12.874Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrgxgq
