oid,host_id,z
ZTF20acpvfnm,SDSS J062057.71+255624.3,0.113
ZTF20acpzcaq,WISEA J103201.79-073324.9,
ZTF18aacqksn,WISEA J072347.85+480213.5,
ZTF20acpyeba,2MASX J13051069+3907105,0.11064
ZTF20acpiaox,WISEA J072749.47+505722.3,
ZTF20acpgzhm,WISEA J075636.30+344136.2,0.072606
ZTF20acphayb,SDSS J073824.87+343022.3,0.124
ZTF20acphjfn,SDSS J124336.18+544813.0,0.301
ZTF20acpgolz,WISEA J100055.46-193114.5,0.188113
ZTF20aclihey,2MASS J10252255-1050327,
ZTF20acmgqxz,SDSS J120231.37+251047.5,0.269
ZTF20acpgnsn,MRK 1277,0.036258
ZTF20acpgnej,CGCG 291-029,0.032249
ZTF20acpxuhs,SDSS J120251.36+334735.9,0.268
ZTF20acpyawj,WISEA J101630.26+002941.3,0.0946
ZTF20acpuuqm,WISEA J100352.24+760850.4,
ZTF20acpgmqn,SDSS J112904.10+252543.2,0.057
ZTF20acpgokr,WISEA J100347.48-155430.4,0.030865
ZTF20acpxvrj,SDSS J095100.66+401449.5,0.083
ZTF20acpxtgl,WISEA J113735.34+475054.9,0.132438
ZTF20acpwipx,SDSS J112635.71+541346.7,0.213
