object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abxaehw,5,2021-09-01T08:53:09.997Z,2021-09-05T09:56:09.997Z,1,TOM,2021-09-05T14:52:57.481Z,2021-09-05T14:52:57.481Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxaehw
ZTF21abyhzdw,2,2021-08-30T11:45:37.002Z,2021-09-05T11:42:22.999Z,2,TOM,2021-09-05T13:53:51.663Z,2021-09-05T14:48:54.466Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyhzdw
ZTF21abyfglo,2,2021-09-03T08:52:26.996Z,2021-09-05T09:45:39.000Z,2,TOM,2021-09-05T13:53:22.886Z,2021-09-05T14:46:51.932Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyfglo
ZTF21abycivl,2,2021-09-03T09:29:17.998Z,2021-09-05T08:05:38.996Z,2,TOM,2021-09-05T13:53:13.157Z,2021-09-05T14:46:06.118Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abycivl
ZTF21abxaazp,2,2021-09-03T09:46:34.996Z,2021-09-05T11:18:19.998Z,2,TOM,2021-09-05T13:52:20.442Z,2021-09-05T14:42:43.875Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxaazp
ZTF21abyabxb,2,2021-09-01T04:08:14.997Z,2021-09-05T04:34:08.002Z,2,TOM,2021-09-05T13:52:16.620Z,2021-09-05T14:39:56.754Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyabxb
ZTF21abychwq,2,2021-09-02T08:01:46.001Z,2021-09-05T08:04:17.996Z,2,TOM,2021-09-05T13:51:53.177Z,2021-09-05T14:39:00.776Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abychwq
ZTF21abxzxpc,2,2021-09-03T04:21:24.001Z,2021-09-05T04:14:21.998Z,2,TOM,2021-09-05T13:51:43.514Z,2021-09-05T14:38:39.607Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxzxpc
ZTF21abyhxnq,3,2021-09-02T10:50:47.002Z,2021-09-05T11:36:17.000Z,2,TOM,2021-09-05T13:51:38.252Z,2021-09-05T14:38:24.965Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyhxnq
ZTF21abyhwkw,3,2021-09-03T10:42:14.002Z,2021-09-05T11:33:33.998Z,2,TOM,2021-09-05T13:51:08.925Z,2021-09-05T14:37:44.062Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyhwkw
ZTF21abxmjqd,3,2021-09-03T08:45:18.002Z,2021-09-05T09:47:00.000Z,2,TOM,2021-09-05T13:50:38.062Z,2021-09-05T14:37:06.174Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxmjqd
ZTF21abxcskf,3,2021-09-03T08:33:43.001Z,2021-09-05T09:02:56.999Z,2,TOM,2021-09-05T13:50:21.074Z,2021-09-05T14:36:31.810Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxcskf
ZTF21abyhwci,3,2021-09-03T10:40:52.000Z,2021-09-05T11:32:11.996Z,2,TOM,2021-09-05T13:50:06.873Z,2021-09-05T14:36:02.973Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyhwci
ZTF18abqjnmf,3,2021-08-31T05:21:58.003Z,2021-09-05T06:20:44.998Z,3,TOM,2021-09-05T13:29:32.389Z,2021-09-05T14:35:47.856Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abqjnmf
ZTF21abyabcs,3,2021-09-03T04:28:10.004Z,2021-09-05T04:27:27.002Z,2,TOM,2021-09-05T13:49:55.304Z,2021-09-05T14:35:31.290Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyabcs
ZTF21abxhjwq,3,2021-09-01T04:19:22.998Z,2021-09-05T04:20:33.000Z,2,TOM,2021-09-05T13:49:35.270Z,2021-09-05T14:35:02.589Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxhjwq
ZTF21abwppte,4,2021-08-31T05:22:39.000Z,2021-09-05T04:46:21.002Z,2,TOM,2021-09-05T13:49:00.755Z,2021-09-05T14:34:03.743Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwppte
ZTF21abxhqyh,4,2021-09-01T04:26:57.998Z,2021-09-05T04:25:24.003Z,2,TOM,2021-09-05T13:48:43.790Z,2021-09-05T14:33:12.548Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxhqyh
ZTF21abyalle,4,2021-09-01T04:24:14.002Z,2021-09-05T05:11:55.000Z,1,TOM,2021-09-05T14:32:38.845Z,2021-09-05T14:32:38.845Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyalle
ZTF21abxcqoq,4,2021-09-03T08:33:43.001Z,2021-09-05T09:02:56.999Z,1,TOM,2021-09-05T14:32:19.447Z,2021-09-05T14:32:19.447Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxcqoq
ZTF21abyigeb,8,2021-09-02T11:55:31.002Z,2021-09-05T12:10:41.001Z,2,TOM,2021-09-05T13:47:32.912Z,2021-09-05T14:30:24.121Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyigeb
ZTF21abxyokl,13,2021-09-02T11:51:53.999Z,2021-09-05T12:10:41.001Z,2,TOM,2021-09-04T15:41:51.304Z,2021-09-05T14:29:35.991Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxyokl
ZTF21abyaxoi,1,2021-09-05T06:00:31.000Z,2021-09-05T06:00:31.000Z,1,TOM,2021-09-05T14:27:43.922Z,2021-09-05T14:27:43.922Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyaxoi
ZTF21abyamil,1,2021-09-05T05:14:06.000Z,2021-09-05T05:14:06.000Z,2,TOM,2021-09-05T13:43:38.948Z,2021-09-05T14:25:13.955Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyamil
ZTF21abyerte,1,2021-09-05T09:15:53.000Z,2021-09-05T09:15:53.000Z,1,TOM,2021-09-05T14:22:04.604Z,2021-09-05T14:22:04.604Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyerte
ZTF21abyitmq,1,2021-09-05T12:21:53.997Z,2021-09-05T12:21:53.997Z,1,TOM,2021-09-05T14:21:18.560Z,2021-09-05T14:21:18.560Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abyitmq
ZTF21abydxjx,1,2021-09-05T09:02:56.999Z,2021-09-05T09:02:56.999Z,2,TOM,2021-09-05T13:45:24.892Z,2021-09-05T14:17:27.931Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abydxjx
ZTF21abycwhz,1,2021-09-05T08:33:13.996Z,2021-09-05T08:33:13.996Z,1,TOM,2021-09-05T14:15:03.803Z,2021-09-05T14:15:03.803Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abycwhz
ZTF21abybgjx,1,2021-09-05T07:29:00.997Z,2021-09-05T07:29:00.997Z,3,TOM,2021-09-05T13:20:22.725Z,2021-09-05T14:13:16.148Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abybgjx
