oid,host_id,z
ZTF18aaavffc,WISEA J123155.14+323240.3,0.06532
ZTF19acmgfkc,WISEA J011455.31-142729.7,0.045665
ZTF19acmgyis,SDSS J025622.83+442956.9,0.088
ZTF19aclmnqj,WISEA J031930.57+253521.8,
ZTF19aclyezb,WISEA J064716.13+433812.6,
ZTF19acmvrsw,CGCG 005-032,0.04179
ZTF19acmvyxz,WISEA J103022.34+035617.8,0.064374
ZTF19acmvzkz,SDSS J103005.99+243520.0,0.116
ZTF19acmwfsx,2MASX J11191866+5142509,0.076228
ZTF19acmwfli,WISEA J131405.77+591457.7,0.02786
ZTF19acmwioa,WISEA J121611.26+333509.6,0.077282
ZTF19acjijfr,WISEA J104206.69-022029.2,0.0735
ZTF19achtkza,WISEA J123624.48+343829.9,
ZTF19ackjvjr,WISEA J113617.35+011745.5,0.074164
ZTF19achtifr,CGCG 040-026,0.021415
ZTF19acmwkul,WISEA J111353.13+045820.7,0.074447
ZTF19acmwnhv,2MASX J11061238+1406579,0.045875
ZTF19acmwmip,SDSS J111253.03+142652.3,0.065
ZTF19achtlra,LCRS B104732.8-023455,0.099357
ZTF19acgphsf,WISEA J105716.45-050707.9,0.0237
