object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abbpzuj,2,2021-05-13T06:34:06.997Z,2021-05-15T07:04:11.997Z,2,TOM,2021-05-15T16:05:09.774Z,2021-05-15T16:36:30.673Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbpzuj
ZTF21abbohfy,2,2021-05-13T04:14:33.999Z,2021-05-15T05:04:40.002Z,3,TOM,2021-05-15T15:50:25.969Z,2021-05-15T16:36:26.640Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbohfy
ZTF21abardmi,2,2021-05-12T08:54:41.996Z,2021-05-14T06:21:10.995Z,3,TOM,2021-05-14T14:22:57.705Z,2021-05-15T16:36:10.944Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abardmi
ZTF21abbeplq,2,2021-05-12T06:49:27.001Z,2021-05-14T04:23:12.001Z,3,TOM,2021-05-14T14:22:49.020Z,2021-05-15T16:36:05.106Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbeplq
ZTF21abbgeiu,2,2021-05-12T04:28:33.003Z,2021-05-14T05:39:05.999Z,3,TOM,2021-05-14T14:24:24.007Z,2021-05-15T16:36:01.136Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbgeiu
ZTF21abbqkci,2,2021-05-11T09:19:16.999Z,2021-05-15T08:52:46.004Z,3,TOM,2021-05-15T15:45:12.302Z,2021-05-15T16:35:44.528Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbqkci
ZTF21abbsncs,2,2021-05-11T09:17:54.997Z,2021-05-15T08:54:07.004Z,3,TOM,2021-05-15T15:44:32.634Z,2021-05-15T16:35:40.532Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbsncs
ZTF21abamnyi,2,2021-05-11T09:11:31.001Z,2021-05-15T05:51:40.996Z,4,TOM,2021-05-11T13:29:35.832Z,2021-05-15T16:35:37.171Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abamnyi
ZTF21abanlll,2,2021-05-11T08:42:01.002Z,2021-05-15T05:38:36.000Z,3,TOM,2021-05-15T15:48:06.733Z,2021-05-15T16:35:33.800Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abanlll
ZTF21abbjvgd,2,2021-05-11T08:05:55.999Z,2021-05-15T07:35:06.002Z,3,TOM,2021-05-15T15:45:55.742Z,2021-05-15T16:35:30.445Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbjvgd
ZTF21abatpdz,2,2021-05-11T07:36:16.997Z,2021-05-11T07:36:57.000Z,5,TOM,2021-05-11T08:52:41.239Z,2021-05-15T16:35:26.935Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abatpdz
