object,nobs,first_detection,last_detection,count,report_type,last_date,first_date,source,alerce_link
ZTF21acigjrl,3,2021-10-16T11:35:13.998Z,2021-10-22T12:05:44.002Z,2,TOM,2021-10-22T15:05:18.501440Z,2021-10-22T14:20:57.330603Z,,https://alerce.online/object/ZTF21acigjrl
ZTF21aciozvu,3,2021-10-16T11:28:11.001Z,2021-10-22T10:48:29.998Z,1,TOM,2021-10-22T15:05:14.296725Z,2021-10-22T15:05:14.296725Z,,https://alerce.online/object/ZTF21aciozvu
ZTF21aciqcge,5,2021-10-22T12:47:47.003Z,2021-10-22T13:01:32.002Z,3,TOM,2021-10-22T15:04:13.047934Z,2021-10-22T13:42:20.670544Z,,https://alerce.online/object/ZTF21aciqcge
ZTF21acipqmf,1,2021-10-22T11:45:22.997Z,2021-10-22T11:45:22.997Z,2,TOM,2021-10-22T15:04:05.468678Z,2021-10-22T13:47:44.264252Z,,https://alerce.online/object/ZTF21acipqmf
ZTF21acipovk,1,2021-10-22T11:37:51.997Z,2021-10-22T11:37:51.997Z,2,TOM,2021-10-22T15:04:02.283098Z,2021-10-22T14:15:56.920099Z,,https://alerce.online/object/ZTF21acipovk
ZTF21acipofv,2,2021-10-22T11:36:30.997Z,2021-10-22T12:23:10.997Z,2,TOM,2021-10-22T15:03:59.117314Z,2021-10-22T14:12:20.044950Z,,https://alerce.online/object/ZTF21acipofv
ZTF21acipntn,1,2021-10-22T11:34:29.001Z,2021-10-22T11:34:29.001Z,2,TOM,2021-10-22T15:03:53.725928Z,2021-10-22T14:13:54.133983Z,,https://alerce.online/object/ZTF21acipntn
ZTF21acipntb,1,2021-10-22T11:33:48.004Z,2021-10-22T11:33:48.004Z,2,TOM,2021-10-22T15:03:49.538803Z,2021-10-22T14:17:43.127478Z,,https://alerce.online/object/ZTF21acipntb
ZTF21acipnui,1,2021-10-22T11:33:06.998Z,2021-10-22T11:33:06.998Z,2,TOM,2021-10-22T15:03:43.536245Z,2021-10-22T14:14:39.916305Z,,https://alerce.online/object/ZTF21acipnui
ZTF21acipokz,1,2021-10-22T11:32:27.004Z,2021-10-22T11:32:27.004Z,2,TOM,2021-10-22T15:03:40.128900Z,2021-10-22T14:13:07.066140Z,,https://alerce.online/object/ZTF21acipokz
ZTF21acipmgw,2,2021-10-22T11:28:01.998Z,2021-10-22T12:05:02.996Z,2,TOM,2021-10-22T15:03:36.407700Z,2021-10-22T14:11:06.810843Z,,https://alerce.online/object/ZTF21acipmgw
ZTF21acipwuc,2,2021-10-22T11:23:56.000Z,2021-10-22T12:08:31.004Z,2,TOM,2021-10-22T15:03:33.305246Z,2021-10-22T14:12:37.511684Z,,https://alerce.online/object/ZTF21acipwuc
ZTF21acidthi,2,2021-10-22T10:30:27.000Z,2021-10-22T10:54:00.996Z,2,TOM,2021-10-22T15:03:30.051831Z,2021-10-22T14:11:26.233157Z,,https://alerce.online/object/ZTF21acidthi
ZTF21acidhhs,2,2021-10-22T10:27:45.000Z,2021-10-22T10:53:20.000Z,3,TOM,2021-10-22T15:03:26.522206Z,2021-10-22T10:59:54.847160Z,,https://alerce.online/object/ZTF21acidhhs
ZTF21acioxcf,2,2021-10-22T10:06:02.002Z,2021-10-22T10:42:19.999Z,2,TOM,2021-10-22T15:03:23.566253Z,2021-10-22T14:10:50.859107Z,,https://alerce.online/object/ZTF21acioxcf
ZTF21aciokyl,3,2021-10-22T09:31:32.998Z,2021-10-22T10:34:08.003Z,3,TOM,2021-10-22T15:03:20.538287Z,2021-10-22T13:43:32.978881Z,,https://alerce.online/object/ZTF21aciokyl
ZTF21aciokuq,1,2021-10-22T09:30:02.002Z,2021-10-22T09:30:02.002Z,1,TOM,2021-10-22T15:03:13.880509Z,2021-10-22T15:03:13.880509Z,,https://alerce.online/object/ZTF21aciokuq
ZTF21aciodbt,1,2021-10-22T09:14:13.001Z,2021-10-22T09:14:13.001Z,2,TOM,2021-10-22T15:03:10.361764Z,2021-10-22T14:15:09.666474Z,,https://alerce.online/object/ZTF21aciodbt
ZTF21aciobmz,2,2021-10-22T08:23:11.996Z,2021-10-22T09:41:47.000Z,2,TOM,2021-10-22T15:03:06.954049Z,2021-10-22T14:11:43.027743Z,,https://alerce.online/object/ZTF21aciobmz
ZTF21acinyte,1,2021-10-22T08:18:26.997Z,2021-10-22T08:18:26.997Z,2,TOM,2021-10-22T15:03:02.624152Z,2021-10-22T14:14:09.551156Z,,https://alerce.online/object/ZTF21acinyte
ZTF21acinvvh,1,2021-10-22T08:08:16.002Z,2021-10-22T08:08:16.002Z,2,TOM,2021-10-22T15:02:59.230180Z,2021-10-22T14:18:13.936897Z,,https://alerce.online/object/ZTF21acinvvh
ZTF21acimaio,1,2021-10-22T06:07:56.997Z,2021-10-22T06:07:56.997Z,2,TOM,2021-10-22T15:02:45.565112Z,2021-10-22T14:16:16.535623Z,,https://alerce.online/object/ZTF21acimaio
ZTF21acilyud,1,2021-10-22T05:56:06.996Z,2021-10-22T05:56:06.996Z,2,TOM,2021-10-22T15:01:49.885237Z,2021-10-22T14:16:58.861449Z,,https://alerce.online/object/ZTF21acilyud
ZTF21acilsyo,1,2021-10-22T05:45:34.998Z,2021-10-22T05:45:34.998Z,3,TOM,2021-10-22T15:01:38.459140Z,2021-10-22T11:00:40.885793Z,,https://alerce.online/object/ZTF21acilsyo
ZTF21aciltjd,1,2021-10-22T05:44:54.001Z,2021-10-22T05:44:54.001Z,1,TOM,2021-10-22T15:01:32.680312Z,2021-10-22T15:01:32.680312Z,,https://alerce.online/object/ZTF21aciltjd
ZTF21achyvno,3,2021-10-16T12:15:47.998Z,2021-10-22T11:25:57.996Z,1,TOM,2021-10-22T14:29:24.742856Z,2021-10-22T14:29:24.742856Z,,https://alerce.online/object/ZTF21achyvno
ZTF21aciqaxv,5,2021-10-22T12:46:22.996Z,2021-10-22T13:00:08.004Z,1,TOM,2021-10-22T14:09:55.749807Z,2021-10-22T14:09:55.749807Z,,https://alerce.online/object/ZTF21aciqaxv
