oid,host_id,z
ZTF20aaqnglu,WISEA J084901.38+013425.2,0.043383
ZTF20aaqlryn,SDSS J085827.73+215117.8,0.138
ZTF20aaqmumz,SDSS J075134.82+411037.5,
ZTF20aaqnnrn,WISEA J091326.43+162605.3,0.072191
ZTF20aaqpuyg,SDSS J114759.98+033127.2,0.117
ZTF20aaqpwmb,WISEA J120620.41+054617.1,0.136477
ZTF20aaqrmxg,SDSS J131240.28+184400.8,
ZTF20aaqshsc,SDSS J150120.09+154529.4,0.113
ZTF20aaqshox,SDSS J144946.58+175033.5,0.082329
ZTF20aaqshpv,WISEA J145112.26+163507.3,
ZTF20aaqshoz,2MASX J14533002+1717275,0.03891
ZTF20aaqpxtm,WISEA J151355.14+524317.2,0.052328
ZTF20aaqtjns,WISEA J202522.69+664655.7,
ZTF20aaqtrgt,SDSS J160521.72+470038.3,0.174
ZTF20aaqtlwo,WISEA J162311.57+364143.1,0.03383
ZTF20aaqshqp,WISEA J144734.05+183935.3,0.120865
ZTF20aaqqjff,SDSS J121656.93+621644.1,0.347
ZTF20aaqnmxe,WISEA J090132.04+195022.8,0.097087
ZTF20aaqkabv,WISEA J072046.35+411243.0,0.088056
