oid,host_id,z
ZTF21aaaywdg,WISEA J164449.50-015323.7,0.060015
ZTF21aaaytyv,WISEA J154816.33-175935.3,0.089285
ZTF21aaayurk,SDSS J154832.05-183635.9,0.107
ZTF21aaayqol,WISEA J112659.24-162750.6,
ZTF21aaaxiaz,SDSS J094231.41+120438.3,0.102
ZTF21aaanhws,WISEA J071757.17-013657.0,0.036398
ZTF21aaaodzf,NGC 3215,0.031582
ZTF21aaawhkf,SDSS J073331.47+334502.3,0.524
ZTF21aaavchi,SDSS J082937.53+075902.8,0.121
ZTF21aaavhbu,WISEA J101427.93+120932.0,0.07666
ZTF21aaawoit,WISEA J094005.09+274104.6,0.150835
ZTF21aaavghg,SDSS J102227.31+273013.8,0.131
ZTF21aaavboc,WISEA J083154.49-073241.6,
ZTF21aaavbqk,WISEA J082520.37-073742.2,
ZTF21aaateuz,WISEA J054301.58-112057.2,
ZTF21aaaszmu,GALEXASC J071725.32+354547.7,
ZTF21aaarvmj,WISEA J023348.65-111946.8,
ZTF21aaadhhr,SDSS J024011.64-084858.6,0.233
ZTF21aaarmon,WISEA J030853.53-215936.5,
ZTF21aaarlmx,SDSS J012331.13+380820.0,0.076
ZTF21aaarwso,SDSS J020001.99+020339.1,0.102
ZTF21aaaqurb,WISEA J221701.18+512053.6,
ZTF21aaaqpcf,GALEXASC J012408.86-234839.0,
ZTF21aaayxvw,SDSS J161717.33+061015.2,0.053
ZTF21aaaxojy,WISEA J103518.88-265711.8,0.125767
ZTF21aaaxqmv,WISEA J091345.38-262925.3,
ZTF21aaahvjl,WISEA J121234.92-120421.6,
ZTF21aaaubig,NGC 3147,0.009346
ZTF21aaasauz,WISEA J035353.67+050457.5,
ZTF21aaaseqt,WISEA J025516.42+393848.5,
ZTF21aaarquk,WISEA J025805.87+120453.0,
ZTF21aaarodq,WISEA J033758.00+192244.7,
ZTF21aaarnro,WISEA J032256.92+213232.0,
ZTF21aaaroyw,WISEA J031935.18+044543.7,0.043687
ZTF21aaarnna,SDSS J033118.76+075757.3,0.560
ZTF21aaarmti,WISEA J032349.97-100241.9,
ZTF21aaaecrv,WISEA J031105.46-255956.5,0.0755
ZTF21aaartwg,WISEA J020205.21+450550.7,
ZTF21aaarsrc,SDSS J021756.54+180218.3,0.182
ZTF21aaarbla,WISEA J235850.89+533105.5,
ZTF21aaaadgf,SDSS J004907.62+235826.0,0.113
ZTF21aaaqmuf,SDSS J000541.17+040804.0,0.116
ZTF21aaaquzf,SDSS J002452.54+042321.7,0.153
ZTF21aaadiap,2MASX J00391894-0027226,0.045387
ZTF21aaadhyx,SDSS J004834.57-084947.1,0.384
ZTF21aaarhgy,SDSS J015019.60+010210.9,0.141
ZTF20acibvgy,SDSS J015814.30-034739.2,0.105
ZTF21aaadrcq,SDSS J005057.55+180301.0,0.142
ZTF21aaabvoj,ESO 501- G 094,0.059685
