object,nobs,first_detection,last_detection,count,report_type,last_date,first_date,source,alerce_link
ZTF21acgtnzt,1,2021-10-09T10:26:33.996Z,2021-10-09T10:26:33.996Z,1,TOM,2021-10-09T14:57:03.758624Z,2021-10-09T14:57:03.758624Z,,https://alerce.online/object/ZTF21acgtnzt
ZTF21acfjler,2,2021-10-09T10:49:22.002Z,2021-10-09T11:46:08.996Z,1,TOM,2021-10-09T14:56:42.633426Z,2021-10-09T14:56:42.633426Z,,https://alerce.online/object/ZTF21acfjler
ZTF21acguaen,1,2021-10-09T10:51:27.999Z,2021-10-09T10:51:27.999Z,1,TOM,2021-10-09T14:56:33.372877Z,2021-10-09T14:56:33.372877Z,,https://alerce.online/object/ZTF21acguaen
ZTF21acfajbc,1,2021-10-09T10:52:08.996Z,2021-10-09T10:52:08.996Z,1,TOM,2021-10-09T14:56:28.672218Z,2021-10-09T14:56:28.672218Z,,https://alerce.online/object/ZTF21acfajbc
ZTF21acgubvf,1,2021-10-09T10:57:00.000Z,2021-10-09T10:57:00.000Z,1,TOM,2021-10-09T14:56:22.491356Z,2021-10-09T14:56:22.491356Z,,https://alerce.online/object/ZTF21acgubvf
ZTF21acgubuv,1,2021-10-09T10:57:40.997Z,2021-10-09T10:57:40.997Z,1,TOM,2021-10-09T14:56:16.671680Z,2021-10-09T14:56:16.671680Z,,https://alerce.online/object/ZTF21acgubuv
ZTF21acgudfy,2,2021-10-09T11:00:23.999Z,2021-10-09T11:37:57.000Z,1,TOM,2021-10-09T14:56:12.692418Z,2021-10-09T14:56:12.692418Z,,https://alerce.online/object/ZTF21acgudfy
ZTF21aceztiz,1,2021-10-09T11:01:51.997Z,2021-10-09T11:01:51.997Z,1,TOM,2021-10-09T14:55:47.391380Z,2021-10-09T14:55:47.391380Z,,https://alerce.online/object/ZTF21aceztiz
ZTF21acfaped,1,2021-10-09T11:17:47.003Z,2021-10-09T11:17:47.003Z,1,TOM,2021-10-09T14:55:29.854350Z,2021-10-09T14:55:29.854350Z,,https://alerce.online/object/ZTF21acfaped
ZTF21acdskix,1,2021-10-09T11:17:47.003Z,2021-10-09T11:17:47.003Z,1,TOM,2021-10-09T14:55:23.972400Z,2021-10-09T14:55:23.972400Z,,https://alerce.online/object/ZTF21acdskix
ZTF21acgulzi,1,2021-10-09T11:18:30.997Z,2021-10-09T11:18:30.997Z,1,TOM,2021-10-09T14:55:11.553712Z,2021-10-09T14:55:11.553712Z,,https://alerce.online/object/ZTF21acgulzi
ZTF21acgumnf,1,2021-10-09T11:20:33.003Z,2021-10-09T11:20:33.003Z,1,TOM,2021-10-09T14:54:53.383137Z,2021-10-09T14:54:53.383137Z,,https://alerce.online/object/ZTF21acgumnf
ZTF21acgumps,1,2021-10-09T11:21:14.000Z,2021-10-09T11:21:14.000Z,1,TOM,2021-10-09T14:54:49.713453Z,2021-10-09T14:54:49.713453Z,,https://alerce.online/object/ZTF21acgumps
ZTF21acguqsc,1,2021-10-09T11:26:40.004Z,2021-10-09T11:26:40.004Z,1,TOM,2021-10-09T14:54:41.372459Z,2021-10-09T14:54:41.372459Z,,https://alerce.online/object/ZTF21acguqsc
