oid,host_id,z
ZTF21aamnngb,UGC 02261,0.016355
ZTF21aamnnjb,SDSS J013127.09+313312.2,
ZTF21aampwbw,WISEA J125911.71+501412.3,0.120626
ZTF21aamokak,[EKL2017] ECO 6247,0.012077
ZTF21aamobbh,WISEA J080053.74-021340.6,
ZTF18aadaexi,WISEA J082057.87+361844.4,0.073712
ZTF21aambvzd,NGC 1207,0.016011
ZTF21aamesud,KUG 1401+278,0.036805
ZTF20abcbpgf,WISEA J123055.30+090903.9,0.039304
ZTF21aamattt,GALEXASC J003232.16+472332.7,
ZTF21aadloxe,UGC 01436,0.029454
ZTF21aamqnor,WISEA J185345.20+585841.8,
ZTF21aampxlc,WISEA J123005.60+534454.2,0.108488
ZTF21aalsxxr,WISEA J080321.04+174010.0,0.090304
ZTF21aalejzr,2MASX J09223091+2820413,0.076276
ZTF21aamaufb,WISEA J042422.19-263218.2,0.065012
ZTF21aamelxr,WISEA J114938.13-090955.3,0.058127
ZTF21aaletht,SDSS J090031.47+362739.8,0.089273
ZTF21aamdgwd,2MFGC 06659,0.036022
ZTF21aalknpt,SDSS J164938.31+643230.4,
ZTF21aamejyh,SDSS J114452.96+462511.2,
ZTF21aalyvcp,SDSS J170205.11+330555.1,
ZTF18aajnxcr,UGC 09113,0.010621
ZTF21aamoaxj,WISEA J080924.61-060609.7,
ZTF21aalnxkl,SDSS J133155.44-022704.8,
ZTF21aakjhcb,MSPM 00110,0.04163
ZTF21aalydkl,WISEA J144704.02+002844.4,0.0556
ZTF21aamfdqf,SDSS J123650.03+131643.6,
ZTF21aaknqxk,WISEA J091053.77+270034.1,0.076438
ZTF21aalriho,SDSS J090122.08+372341.2,
ZTF21aalxupy,SDSS J132648.01+495127.4,
ZTF18aakbuks,WISEA J114529.08+482417.5,0.072774
ZTF21aamgrsn,WISEA J162951.23+052344.1,
ZTF21aalkodo,2MFGC 14798,0.054368
