oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aapondh,SDSS J085520.63+485340.1,133.835975405499,48.8944889561567,5.019140061411943,SDSSDR16,False,0.044,0.0166,photoz
ZTF21aapfkgi,SDSS J110009.67+224005.8,165.040321543326,22.6682995921283,0.8097755891938445,SDSSDR16,False,0.441,0.1257,photoz
ZTF21aaphzsw,WISEA J121716.60-133048.9,184.31941,-13.51356,4.724760911103765,NED,NULL,NULL,NULL,NULL
ZTF21aapngep,WISEA J203237.62-030229.4,308.15723,-3.04154,3.7974182125874494,NED,NULL,NULL,NULL,NULL
ZTF21aaptojc,WISEA J183336.87+575046.1,278.40367,57.84617,2.4580791707646,NED,NULL,NULL,NULL,NULL
ZTF21aapnydy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21aapnyhi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21aaporje,SDSS J082554.33+053723.7,126.476399627351,5.62325857670845,3.1540127457014973,SDSSDR16,False,0.060,0.0194,photoz
ZTF21aaposqk,GALEXASC J083736.78-085046.9,129.40325,-8.84638,1.8702597354473578,NED,NULL,NULL,NULL,NULL
ZTF21aaposok,WISEA J084410.19-105609.1,131.04249,-10.93588,4.676585591786188,NED,NULL,NULL,NULL,NULL
ZTF21aapouuv,WISEA J091355.80-242348.4,138.4824,-24.39726,3.3617605050180575,NED,NULL,NULL,NULL,NULL
ZTF21aappcvm,WISEA J101622.90-231159.4,154.0955,-23.19986,2.793239337024601,NED,NULL,NULL,NULL,NULL
ZTF21aaprcxq,SDSS J101925.70+294445.5,154.85710839346,29.7459846240707,0.5753726275778785,SDSSDR16,False,0.164,0.0332,photoz
ZTF21aapeiov,SDSS J101800.10+522551.2,154.500446023676,52.4308981561397,0.45457757641901503,SDSSDR16,False,0.228,0.0786,photoz
ZTF21aapjksm,WISEA J143317.41+562727.1,218.32278,56.45756,11.611703804687485,NED,True,0.093533,NULL,
ZTF21aaplixv,SDSS J132536.46+485353.0,201.401954425808,48.8980626370336,0.4708604342348535,SDSSDR16,False,0.100,0.0394,photoz
ZTF21aapliyn,UGC 08702,206.36345,47.92271,17.58732827799817,NED,True,0.028057,NULL,
ZTF21aapfpov,SDSS J123216.64+482052.2,188.069360543187,48.3478401978923,3.081157864792184,SDSSDR16,False,0.065,0.0169,photoz
ZTF21aapqwcp,SDSS J133215.23+314313.6,203.063496864544,31.7204704005615,0.26701486237785393,SDSSDR16,True,0.1308649,0.00001,specz
ZTF21aaphvyi,WISEA J130830.53+160730.1,197.12723,16.12503,3.220787069783524,NED,True,0.081438,NULL,
ZTF21aapflmi,SDSS J112855.47+250947.6,172.231135682794,25.1632348899428,0.31405549550664125,SDSSDR16,False,0.132,0.0502,photoz
ZTF21aapfjxe,SDSS J112243.95+263724.8,170.683165552475,26.6235602223835,0.5799947071576017,SDSSDR16,False,0.285,0.0576,photoz
ZTF21aapqzxr,WISEA J114120.41+033303.1,175.33502,3.55087,4.97180513132614,NED,NULL,NULL,NULL,NULL
ZTF21aaprcuv,WISEA J104851.91+173726.7,162.21632,17.62388,3.267130514064097,NED,True,0.056912,NULL,
ZTF21aaprevg,SDSS J115704.89+150133.0,179.27038658508,15.0258588386989,3.225903120651611,SDSSDR16,True,0.08055782,0.00002,specz
ZTF21aaprfqv,NGC 5018,198.2543,-19.51819,21.749671227366065,NED,True,0.009393,NULL,
ZTF21aaphjns,SDSS J122805.85+183655.8,187.024413655899,18.6155014984717,2.0897139436647465,SDSSDR16,True,0.06939659,0.00001,specz
ZTF21aaphjef,SDSS J121642.82+190433.9,184.178449004376,19.0761080241874,0.49618730356696866,SDSSDR16,False,0.126,0.0395,photoz
ZTF21aapjqre,SDSS J135751.84+100844.8,209.466031407883,10.145794391744,1.5127210962930788,SDSSDR16,False,0.181,0.0102,photoz
ZTF21aapjlrn,WISEA J134744.64+285121.9,206.936,28.85608,7.518605143956325,NED,True,0.063808,NULL,
ZTF21aapklqm,SDSS J141810.08+340816.5,214.542029574168,34.1379260784091,0.35886233124333256,SDSSDR16,False,0.151,0.0580,photoz
ZTF21aaptgkc,SDSS J140004.43+274133.5,210.018486005511,27.692661846884,0.7733267647065728,SDSSDR16,False,0.194,0.0677,photoz
ZTF21aapjkoi,SDSS J135225.82+432044.7,208.107613840779,43.34576073865,1.592557079951786,SDSSDR16,False,0.075,0.0325,photoz
ZTF21aapkntv,SDSS J140435.05+420331.3,211.146062644357,42.0586986538197,0.2100200914045359,SDSSDR16,False,0.169,0.0127,photoz
ZTF21aaplcvk,SDSS J142659.60+632223.0,216.748370586281,63.3730672276618,0.9216597732731628,SDSSDR16,False,0.124,0.0276,photoz
ZTF21aaprmme,SDSS J135538.54+592551.1,208.910614782534,59.4308746205164,2.484739130313729,SDSSDR16,False,0.128,0.0417,photoz
ZTF21aaptklg,SDSS J152942.86+044945.9,232.428617914262,4.82942164396304,1.2471575969816862,SDSSDR16,False,0.124,0.0209,photoz
ZTF21aaptkps,CGCG 022-016,234.08908,-3.26339,8.809709383181007,NED,True,0.02386,NULL,
