object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abgcmun,2,2021-06-11T10:47:07.995Z,2021-06-13T09:17:39.998Z,3,TOM,2021-06-13T15:23:54.525Z,2021-06-13T16:39:44.599Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgcmun
ZTF21abgczdg,2,2021-06-11T10:33:22.003Z,2021-06-13T09:36:58.000Z,3,TOM,2021-06-13T15:23:13.383Z,2021-06-13T16:39:41.086Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgczdg
ZTF21abgdhlx,2,2021-06-11T10:00:12.003Z,2021-06-13T10:00:07.001Z,3,TOM,2021-06-13T15:25:37.771Z,2021-06-13T16:39:34.243Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgdhlx
ZTF21abfpfxt,2,2021-06-11T08:22:06.997Z,2021-06-13T05:21:31.003Z,3,TOM,2021-06-11T16:03:49.669Z,2021-06-13T16:39:19.183Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfpfxt
ZTF21abfywtl,2,2021-06-11T08:21:26.000Z,2021-06-13T05:20:06.996Z,3,TOM,2021-06-13T15:22:39.456Z,2021-06-13T16:39:15.783Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfywtl
ZTF21abgasyc,2,2021-06-11T08:16:38.003Z,2021-06-13T07:14:41.999Z,3,TOM,2021-06-13T15:25:16.587Z,2021-06-13T16:39:12.573Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgasyc
ZTF21abeysyb,2,2021-06-11T08:05:01.999Z,2021-06-13T08:24:29.998Z,3,TOM,2021-06-11T15:46:32.675Z,2021-06-13T16:39:08.338Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeysyb
ZTF21abfoace,2,2021-06-11T07:09:47.998Z,2021-06-13T07:08:26.998Z,4,TOM,2021-06-11T10:33:27.666Z,2021-06-13T16:38:51.745Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfoace
ZTF21abfzppi,2,2021-06-11T07:08:28.000Z,2021-06-13T06:06:18.000Z,3,TOM,2021-06-13T15:24:16.260Z,2021-06-13T16:38:47.531Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfzppi
ZTF21abfylcg,2,2021-06-11T06:30:38.998Z,2021-06-13T04:34:35.996Z,3,TOM,2021-06-13T15:28:23.720Z,2021-06-13T16:38:43.936Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfylcg
ZTF21abfkqnc,2,2021-06-11T05:59:39.998Z,2021-06-13T06:30:30.997Z,6,TOM,2021-06-11T08:24:38.309Z,2021-06-13T16:38:37.480Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfkqnc
ZTF21abforiq,2,2021-06-09T09:10:08.999Z,2021-06-13T07:18:12.997Z,3,TOM,2021-06-13T15:24:55.360Z,2021-06-13T16:38:08.368Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abforiq
ZTF21abfvcge,3,2021-06-11T08:06:21.997Z,2021-06-13T08:23:50.003Z,3,TOM,2021-06-13T15:19:25.844Z,2021-06-13T16:37:02.609Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfvcge
ZTF21abfoxwp,3,2021-06-11T08:02:56.002Z,2021-06-13T08:07:29.000Z,3,TOM,2021-06-11T15:58:56.844Z,2021-06-13T16:36:59.750Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfoxwp
ZTF21abgaqeu,3,2021-06-11T07:10:29.003Z,2021-06-13T07:09:07.001Z,3,TOM,2021-06-13T15:21:43.415Z,2021-06-13T16:36:54.524Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgaqeu
ZTF21abfyywg,3,2021-06-11T06:34:51.000Z,2021-06-13T06:04:55.997Z,3,TOM,2021-06-13T15:19:48.516Z,2021-06-13T16:36:47.866Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfyywg
ZTF21abfxhxm,3,2021-06-10T10:21:44.997Z,2021-06-12T10:54:32.999Z,3,TOM,2021-06-12T15:29:16.503Z,2021-06-13T16:36:39.530Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfxhxm
ZTF21abfyzfc,3,2021-06-09T04:33:14.002Z,2021-06-13T05:29:06.002Z,3,TOM,2021-06-13T15:20:14.069Z,2021-06-13T16:36:14.247Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfyzfc
ZTF21abgbieb,4,2021-06-11T08:35:05.003Z,2021-06-13T08:30:35.997Z,3,TOM,2021-06-13T15:18:20.576Z,2021-06-13T16:35:57.205Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgbieb
ZTF21abeptfq,4,2021-06-10T09:52:26.999Z,2021-06-12T10:53:11.999Z,3,TOM,2021-06-10T14:49:05.295Z,2021-06-13T16:35:44.075Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeptfq
ZTF21abfmpln,4,2021-06-09T06:40:42.000Z,2021-06-13T08:11:33.996Z,3,TOM,2021-06-13T15:17:58.326Z,2021-06-13T16:35:37.138Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfmpln
ZTF21abfozkm,5,2021-06-09T06:42:45.000Z,2021-06-13T08:12:54.996Z,3,TOM,2021-06-13T15:16:42.629Z,2021-06-13T16:35:19.535Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfozkm
