oid,host_id,z
ZTF20aavvkkt,WISEA J090255.29+091428.7,0.062852
ZTF20aavuwgb,SDSS J101526.63+022005.3,0.105
ZTF20aavqwlo,WISEA J133954.53-070050.1,
ZTF20aavvzlw,WISEA J121222.44-143519.9,
ZTF20aavuvkb,WISEA J102228.86+042452.8,0.19659
ZTF20aavucgd,WISEA J081128.68+162505.6,0.090875
ZTF20aavwuyt,WISEA J090444.50+662633.0,
ZTF20aavudxc,WISEA J102032.59-082508.4,
ZTF20aavowwq,2MASX J07224040+5544273,0.050445
ZTF20aavpevl,WISEA J065825.92+413356.7,
ZTF20aavvxgn,SDSS J124900.39-090212.2,0.147
ZTF20aavyewa,SDSS J135530.92-072630.9,0.076
ZTF20aavxlbz,WISEA J154252.46+795243.1,
ZTF20aavydre,SDSS J153755.49+252856.1,0.149
ZTF20aavoxyr,SDSS J083158.49+532609.2,
ZTF20aavviaw,WISEA J083526.05+571435.2,0.138959
ZTF20aavynon,WISEA J134719.45+180649.0,0.066194
ZTF20aavydxz,2dFGRS TGN342Z006,0.13872
ZTF20aavzagu,WISEA J150043.35-005820.7,0.221184
ZTF20aavyokb,SDSS J141021.91-152632.5,0.105
ZTF20aavxtjo,SDSS J141612.07-171810.5,0.073
ZTF20aavxalv,WISEA J131457.78-033937.3,0.1707
ZTF20aavvnhu,SDSS J112431.85-012124.3,0.183
ZTF20aavuqpc,WISEA J070156.13+324025.8,
ZTF20aavvlty,LCRS B115119.1-053104,0.153039
ZTF20aavuefd,WISEA J091604.39+045311.2,
ZTF20aavwppy,2MASX J10174106-0203024,0.059034
ZTF20aavphmx,WISEA J093400.70+704959.3,
ZTF20aavwaji,WISEA J122635.62-100835.9,
ZTF20aavxfuw,WISEA J130518.56-170831.2,
ZTF18aaconvk,WISEA J074143.08+482325.0,0.115118
ZTF20aavnztx,WISEA J084747.71-002251.0,0.050953
ZTF20aavvpdy,WISEA J115032.78-020616.9,0.156478
ZTF20aavvmby,WISEA J115457.31-000857.2,0.079557
ZTF20aavvjie,SDSS J091338.22+131954.7,0.048
ZTF20aavvevr,WISEA J084737.17+660443.9,
ZTF20aavuwtk,WISEA J100131.88+031630.6,0.080315
ZTF20aavuvka,WISEA J102212.18+033731.3,0.099368
ZTF20aauruqa,SDSS J081134.55+292800.2,0.128
ZTF20aavtvho,SDSS J082033.92+405127.7,0.166
ZTF20aavzzig,WISEA J160442.74-064308.3,
ZTF20aavvwep,WISEA J130011.57-064032.8,
ZTF20aavzeen,WISEA J160712.92-141439.6,
ZTF20aavvnka,WISEA J114031.04-074330.7,
ZTF20aavzanu,SDSS J152033.63-123021.4,0.167
ZTF20aavxtbz,WISEA J144005.51-181755.9,
ZTF20aavvksn,2MASX J11460477-0315173,0.151935
