oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aarxnhs,SDSS J122121.00+252838.3,185.33749270031998,25.477322589756497,1.600934569734961,SDSSDR16,False,0.113205,0.033413,photoz
ZTF21aarpmsh,SDSS J132641.29+334103.6,201.672030812544,33.6843496483063,0.31544631404771895,SDSSDR16,False,0.191446,0.011667,photoz
