oid,host_id,z
ZTF19aczjlnw,SDSS J084118.68+225152.8,0.093
ZTF19acyjgtv,WISEA J135113.26+473403.3,0.142018
ZTF19acyjjni,UGC 08205,0.027713
ZTF19adakacw,SDSS J102406.67+315521.1,0.166
ZTF19adajqsp,WISEA J114419.79-172540.7,0.074685
ZTF19adajsso,IC 4533,0.033573
ZTF19adajqig,WHL J150920.5+264249,0.0716
ZTF19adajqwl,SDSS J144728.68+293212.5,0.130
ZTF19adakhgt,WISEA J152941.68+313530.0,0.10596
ZTF19adajqef,WISEA J151644.81+440738.5,0.124427
ZTF19adajqcq,SDSS J155150.38+520905.7,0.085
ZTF19adakdxw,WISEA J133747.70+612327.3,0.117754
ZTF19adakcrw,WISEA J113151.95+445342.4,0.123023
ZTF19adajklx,WISEA J100540.12+183948.3,0.118069
ZTF19adaiyrd,2MASX J11075893+0022597,0.0669
ZTF19adaiyyv,SDSS J111617.43-151923.4,0.094
ZTF19adajcnc,WISEA J083151.48+485843.6,0.15029
ZTF19adaiujb,SDSS J095933.31+433938.1,0.017078
ZTF19adaitsb,KUG 0956+616,0.045546
ZTF19adaispy,WISEA J111745.04+681001.2,
ZTF19adaiomg,CGCG 095-091,0.028677
ZTF19acxxyys,SDSS J092205.95+211111.7,0.0776
ZTF19adaihdo,WISEA J094741.83-211001.8,
ZTF19adaiibn,WISEA J095513.58-212302.8,0.108478
ZTF19adahzma,WISEA J081439.67-250645.8,
ZTF19adahoen,WISEA J065302.56+322019.3,
ZTF19adagtuz,WISEA J060055.61+150725.2,
ZTF19aczkhah,WISEA J075307.19+712318.6,
ZTF19adakhdd,SDSS J154315.94+353326.4,0.136
ZTF19adafqoe,GALEXASC J073154.61+353708.2,
ZTF19aczeomw,WISEA J062816.36+233627.6,
ZTF19aarmuxx,SDSS J072516.33+245743.3,0.394
ZTF19aczfyzm,WISEA J064044.71+290735.1,
ZTF19aczqwrp,WISEA J060242.43+653026.1,
ZTF19aczrmvs,WISEA J045101.67+073902.8,
ZTF19aczmfrm,WISEA J015547.01+360054.7,
ZTF19aczmhhe,WISEA J024930.71+225332.6,
ZTF19aczmncb,UGC 01774,0.03
ZTF19aczmnng,SDSS J012132.64-013601.5,0.249
ZTF19aczmnqy,SDSS J003849.83-081859.1,0.029
ZTF19aczlotp,2MASX J23580156-0913166,0.07803
