object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abmloci,2,2021-07-16T09:45:37.998Z,2021-07-16T11:05:46.996Z,2,TOM,2021-07-16T15:30:20.017Z,2021-07-16T16:37:58.804Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmloci
ZTF21ablwxay,2,2021-07-14T10:54:16.004Z,2021-07-16T10:45:31.996Z,2,TOM,2021-07-16T15:44:26.602Z,2021-07-16T16:37:46.163Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21ablwxay
ZTF21abmjncx,2,2021-07-14T10:29:54.003Z,2021-07-16T09:59:18.003Z,2,TOM,2021-07-16T15:46:43.278Z,2021-07-16T16:37:41.388Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmjncx
ZTF21abmjljv,2,2021-07-14T10:27:51.998Z,2021-07-16T09:55:53.996Z,2,TOM,2021-07-16T15:43:58.548Z,2021-07-16T16:37:36.968Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmjljv
ZTF21abmgxyu,2,2021-07-14T09:37:07.003Z,2021-07-16T07:57:55.995Z,2,TOM,2021-07-16T15:46:00.770Z,2021-07-16T16:37:26.991Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmgxyu
ZTF21abmgtat,2,2021-07-14T07:51:14.996Z,2021-07-16T07:43:12.996Z,2,TOM,2021-07-16T15:46:24.189Z,2021-07-16T16:37:22.753Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmgtat
ZTF21abmgiyn,2,2021-07-14T07:36:51.998Z,2021-07-16T07:12:36.996Z,2,TOM,2021-07-16T15:44:47.447Z,2021-07-16T16:37:18.789Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmgiyn
ZTF18abtxmmq,2,2021-07-13T10:59:54.000Z,2021-07-13T11:02:46.999Z,2,TOM,2021-07-13T18:21:24.998Z,2021-07-16T16:37:14.764Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abtxmmq
ZTF21ablpaag,2,2021-07-13T10:59:54.000Z,2021-07-13T11:02:46.999Z,1,TOM,2021-07-16T16:37:09.253Z,2021-07-16T16:37:09.253Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21ablpaag
ZTF21abmkuji,2,2021-07-13T10:41:04.001Z,2021-07-16T10:37:55.001Z,2,TOM,2021-07-16T15:45:26.177Z,2021-07-16T16:37:01.926Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmkuji
ZTF21abmjobi,2,2021-07-10T10:28:06.997Z,2021-07-16T10:00:39.997Z,2,TOM,2021-07-16T15:47:07.918Z,2021-07-16T16:36:34.691Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmjobi
ZTF21abmdmvd,3,2021-07-15T10:30:29.998Z,2021-07-16T10:37:55.001Z,3,TOM,2021-07-15T14:50:25.329Z,2021-07-16T16:36:28.397Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmdmvd
ZTF21abmdynk,3,2021-07-14T11:05:19.996Z,2021-07-16T11:10:35.002Z,2,TOM,2021-07-16T15:42:20.825Z,2021-07-16T16:36:25.577Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmdynk
