oid,host_id,z
ZTF19acykagx,WISEA J145453.18+183656.5,0.058133
ZTF19acbwejj,SDSS J142907.76+272646.0,0.014387
ZTF19acykafj,WISEA J142257.70+225441.0,0.032545
ZTF19acykafd,SDSS J144403.24+245428.6,0.130
ZTF19acxmfay,CGCG 046-064 NED01,0.025768
ZTF19acykaci,WISEA J133059.96+150323.2,0.078718
ZTF19acvdzfq,2MASX J13321828+0756269,0.023612
ZTF19acyjzye,WISEA J135527.16+032811.5,0.070091
ZTF19acykaae,MGC 51048,0.08795
ZTF19acyjzpj,WISEA J124512.39-014859.7,0.0843
ZTF19acyjzeo,IC 3053,0.050193
ZTF19acyjzhh,SDSS J122545.29+134225.9,0.112
ZTF19acyjzkk,SDSS J124113.06+133557.2,0.080
ZTF19acrichx,NGC 4263,0.01391
ZTF19acyjzbt,WISEA J121157.52-191954.8,
ZTF19acyjysk,WISEA J102954.55+704710.0,
ZTF19acyfprz,SDSS J022013.93+251655.5,0.141
ZTF19acyfamo,WISEA J025646.60+400237.0,
ZTF19acyfatb,WISEA J040605.62+315234.5,
ZTF19acyfezi,SDSS J003019.35+384705.3,0.080
ZTF19acyfqmd,WISEA J020739.49+381853.6,
ZTF19acyfkbf,2MASS J02084624+1220081,0.059555
ZTF19acyflhv,WISEA J050820.72+074915.8,
ZTF19acyfkzd,WISEA J050148.99+060041.6,
ZTF19acyfoha,WISEA J054024.74-180554.2,0.041379
ZTF19acyftxe,WISEA J025153.73+262518.2,
ZTF19acygbye,WISEA J044051.21-155917.3,
ZTF19acyitga,MSPM 01741,0.06993
ZTF19acyistq,WISEA J111013.91+052159.7,0.093511
ZTF19acyiqem,SDSS J095327.22+610236.1,0.182
ZTF19acyigib,LEDA 2163613,0.07468
ZTF18aacemcn,SDSS J094603.58+333142.0,0.032
ZTF19acyidgk,WISEA J092754.28+130005.0,0.095547
ZTF19acyidgj,SDSS J092801.84+130027.1,0.499
ZTF19acygjmg,GALEXASC J065503.24+544611.3,
ZTF19acygeyf,SDSS J002241.50+305612.6,0.065
