object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abvanyr,3,2021-08-26T05:13:33.003Z,2021-08-28T07:15:03.997Z,3,TOM,2021-08-26T15:44:02.811Z,2021-08-28T16:05:40.708Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvanyr
ZTF21abvyjss,2,2021-08-26T05:03:50.002Z,2021-08-28T04:37:29.997Z,2,TOM,2021-08-28T15:25:29.741Z,2021-08-28T16:02:45.092Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvyjss
ZTF21abvyczt,2,2021-08-26T05:04:30.999Z,2021-08-28T04:03:17.997Z,2,TOM,2021-08-28T15:25:33.320Z,2021-08-28T16:02:29.719Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvyczt
ZTF21abvyvfj,2,2021-08-26T07:08:32.000Z,2021-08-28T05:06:25.997Z,2,TOM,2021-08-28T15:26:03.068Z,2021-08-28T16:01:06.853Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvyvfj
ZTF21abvrxww,2,2021-08-26T07:32:08.001Z,2021-08-28T05:57:36.999Z,2,TOM,2021-08-28T15:26:19.265Z,2021-08-28T16:00:47.755Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvrxww
ZTF21abvyqlk,2,2021-08-26T04:50:51.002Z,2021-08-28T04:53:17.001Z,2,TOM,2021-08-28T15:25:24.999Z,2021-08-28T16:00:02.453Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvyqlk
ZTF21abvyhqr,2,2021-08-24T05:08:13.004Z,2021-08-28T04:29:08.998Z,2,TOM,2021-08-28T15:24:46.015Z,2021-08-28T15:59:44.564Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvyhqr
ZTF21abvqfcl,2,2021-08-26T05:07:53.996Z,2021-08-28T04:08:44.001Z,2,TOM,2021-08-28T15:25:38.999Z,2021-08-28T15:59:20.161Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvqfcl
ZTF21abvytnp,2,2021-08-26T05:25:22.995Z,2021-08-28T05:05:03.001Z,2,TOM,2021-08-28T15:25:44.743Z,2021-08-28T15:58:56.513Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvytnp
ZTF21abvydqt,2,2021-08-27T04:08:56.996Z,2021-08-28T04:08:44.001Z,2,TOM,2021-08-28T15:26:39.324Z,2021-08-28T15:58:29.570Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvydqt
