object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abxfiog,2,2021-09-03T10:58:23.998Z,2021-09-03T11:28:35.002Z,2,TOM,2021-09-03T14:39:18.976Z,2021-09-04T16:57:12.782Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxfiog
ZTF21abxnlit,2,2021-09-03T10:47:00.997Z,2021-09-03T11:13:29.003Z,2,TOM,2021-09-03T14:41:32.938Z,2021-09-04T16:57:05.870Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxnlit
ZTF21abxmxut,2,2021-09-03T10:41:32.997Z,2021-09-03T11:07:20.999Z,3,TOM,2021-09-03T11:55:30.182Z,2021-09-04T16:57:02.699Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxmxut
ZTF21abwzplr,2,2021-09-03T08:52:26.996Z,2021-09-03T09:39:46.998Z,3,TOM,2021-09-03T11:50:47.452Z,2021-09-04T16:56:52.291Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwzplr
ZTF21abxhnbi,2,2021-09-03T04:25:28.004Z,2021-09-03T04:53:52.002Z,3,TOM,2021-09-03T11:48:12.444Z,2021-09-04T16:55:56.536Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxhnbi
ZTF21abxhkos,2,2021-09-03T04:16:34.000Z,2021-09-03T05:44:25.998Z,3,TOM,2021-09-03T11:47:19.916Z,2021-09-04T16:55:51.197Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxhkos
ZTF21abxxqiz,2,2021-09-02T11:19:38.000Z,2021-09-04T11:23:15.996Z,2,TOM,2021-09-04T15:56:23.452Z,2021-09-04T16:55:47.950Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxxqiz
ZTF21abxyevl,2,2021-09-02T10:53:29.996Z,2021-09-04T11:39:08.003Z,2,TOM,2021-09-04T16:01:58.286Z,2021-09-04T16:55:42.431Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxyevl
ZTF21abxmyfb,2,2021-09-02T10:53:29.996Z,2021-09-04T11:39:08.003Z,2,TOM,2021-09-04T16:00:09.115Z,2021-09-04T16:55:37.671Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxmyfb
ZTF21abxxhun,2,2021-09-02T10:37:10.997Z,2021-09-04T11:16:27.998Z,2,TOM,2021-09-04T15:56:45.451Z,2021-09-04T16:55:34.227Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxxhun
ZTF21abxezug,2,2021-09-02T10:37:10.997Z,2021-09-02T11:23:43.998Z,3,TOM,2021-09-02T14:04:27.297Z,2021-09-04T16:55:31.155Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxezug
ZTF21abxwlco,2,2021-09-02T10:31:41.001Z,2021-09-04T10:31:42.003Z,2,TOM,2021-09-04T15:56:02.715Z,2021-09-04T16:55:22.066Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxwlco
ZTF21abxdorp,2,2021-09-02T10:28:55.001Z,2021-09-04T10:26:56.002Z,2,TOM,2021-09-04T15:53:11.614Z,2021-09-04T16:55:18.275Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxdorp
ZTF21abxniow,2,2021-09-02T10:06:06.001Z,2021-09-04T10:32:23.000Z,2,TOM,2021-09-04T15:58:00.758Z,2021-09-04T16:55:15.184Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxniow
ZTF21abxucfm,2,2021-09-02T09:30:38.998Z,2021-09-04T09:02:05.003Z,2,TOM,2021-09-04T15:57:11.233Z,2021-09-04T16:55:11.307Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxucfm
ZTF21abxcqxp,2,2021-09-02T09:29:59.003Z,2021-09-02T09:30:38.998Z,2,TOM,2021-09-02T15:26:28.849Z,2021-09-04T16:55:05.067Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxcqxp
ZTF21abxbxtx,2,2021-09-02T09:12:22.996Z,2021-09-04T09:18:47.001Z,2,TOM,2021-09-04T15:51:48.807Z,2021-09-04T16:54:56.714Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxbxtx
ZTF21abxqdhy,2,2021-09-02T08:56:29.002Z,2021-09-04T06:56:00.000Z,1,TOM,2021-09-04T16:54:53.319Z,2021-09-04T16:54:53.319Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxqdhy
ZTF21abxcgrb,2,2021-09-02T08:07:53.996Z,2021-09-02T09:23:11.999Z,1,TOM,2021-09-04T16:54:46.648Z,2021-09-04T16:54:46.648Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxcgrb
