object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abepgrx,2,2021-06-04T10:37:28.001Z,2021-06-06T09:47:19.000Z,3,TOM,2021-06-06T15:52:01.012Z,2021-06-06T16:41:32.359Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abepgrx
ZTF21abeclej,2,2021-06-04T09:52:21.996Z,2021-06-04T10:54:43.997Z,2,TOM,2021-06-04T13:48:00.486Z,2021-06-06T16:41:28.807Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeclej
ZTF21abebkja,2,2021-06-04T09:51:00.002Z,2021-06-06T09:44:37.000Z,3,TOM,2021-06-04T13:33:51.372Z,2021-06-06T16:41:23.108Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abebkja
ZTF21abepgzc,2,2021-06-04T09:44:15.996Z,2021-06-06T09:45:58.000Z,3,TOM,2021-06-06T15:52:09.880Z,2021-06-06T16:41:16.033Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abepgzc
ZTF21abeqmes,2,2021-06-04T09:36:49.999Z,2021-06-06T10:57:39.000Z,3,TOM,2021-06-06T15:51:46.354Z,2021-06-06T16:41:12.993Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeqmes
ZTF21abepcoe,2,2021-06-04T09:31:25.999Z,2021-06-06T09:31:01.997Z,3,TOM,2021-06-06T15:53:14.626Z,2021-06-06T16:41:08.110Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abepcoe
ZTF21abehxwv,2,2021-06-04T09:11:55.996Z,2021-06-06T09:20:15.000Z,3,TOM,2021-06-06T15:51:32.865Z,2021-06-06T16:41:03.478Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abehxwv
ZTF21abeoubg,2,2021-06-04T08:58:22.998Z,2021-06-06T09:06:20.998Z,3,TOM,2021-06-06T15:52:27.087Z,2021-06-06T16:41:00.077Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeoubg
ZTF21abdphvg,2,2021-06-04T05:29:59.000Z,2021-06-06T04:28:29.997Z,3,TOM,2021-06-06T15:52:18.244Z,2021-06-06T16:40:54.367Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abdphvg
ZTF21abdbciv,2,2021-06-02T06:51:54.002Z,2021-06-06T08:53:36.997Z,3,TOM,2021-06-06T15:51:51.178Z,2021-06-06T16:40:17.870Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abdbciv
ZTF18aabdnsw,2,2021-06-01T04:50:20.002Z,2021-06-01T05:52:54.998Z,4,TOM,2021-06-01T14:30:13.757Z,2021-06-06T16:38:24.192Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18aabdnsw
ZTF21abeqsmc,3,2021-06-04T11:16:10.001Z,2021-06-06T11:15:25.997Z,3,TOM,2021-06-06T15:47:58.912Z,2021-06-06T16:38:00.035Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeqsmc
ZTF21abeaeby,3,2021-06-04T10:08:30.998Z,2021-06-06T09:05:41.003Z,3,TOM,2021-06-04T13:34:50.799Z,2021-06-06T16:37:56.237Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abeaeby
