object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abhpdgd,2,2021-06-19T11:06:59.996Z,2021-06-19T11:09:58.999Z,2,TOM,2021-06-19T15:22:27.559Z,2021-06-21T16:07:37.450Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhpdgd
ZTF21abhowep,2,2021-06-19T11:06:59.996Z,2021-06-19T11:09:58.999Z,2,TOM,2021-06-19T15:19:45.345Z,2021-06-21T16:07:31.467Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhowep
ZTF21abhkeak,2,2021-06-19T09:20:37.999Z,2021-06-21T09:11:20.996Z,4,TOM,2021-06-19T14:46:08.825Z,2021-06-21T16:07:05.397Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhkeak
ZTF21abfxibf,2,2021-06-16T09:48:48.000Z,2021-06-20T09:26:04.997Z,2,TOM,2021-06-16T13:32:03.472Z,2021-06-21T16:06:50.689Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfxibf
ZTF18aaigwtf,2,2021-06-18T05:47:25.002Z,2021-06-20T04:49:14.001Z,3,TOM,2021-06-21T15:55:46.031Z,2021-06-21T16:06:45.825Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18aaigwtf
ZTF21abhqoja,2,2021-06-18T05:04:55.001Z,2021-06-20T06:04:46.001Z,3,TOM,2021-06-21T15:54:52.343Z,2021-06-21T16:06:41.847Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhqoja
ZTF21abgzlyi,2,2021-06-17T10:59:48.998Z,2021-06-20T08:57:31.996Z,6,TOM,2021-06-17T11:28:39.227Z,2021-06-21T16:06:38.301Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzlyi
ZTF21abgywtg,2,2021-06-17T10:28:52.996Z,2021-06-20T10:26:13.001Z,3,TOM,2021-06-17T13:38:37.864Z,2021-06-21T16:06:31.799Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgywtg
ZTF21abgkgkk,2,2021-06-17T10:27:31.996Z,2021-06-20T10:21:31.000Z,6,TOM,2021-06-17T11:29:40.573Z,2021-06-21T16:06:25.085Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgkgkk
ZTF21abgzaqm,2,2021-06-17T10:03:32.996Z,2021-06-17T10:35:13.001Z,4,TOM,2021-06-17T11:27:29.700Z,2021-06-21T16:06:18.229Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgzaqm
ZTF21abgylbf,2,2021-06-17T09:18:14.999Z,2021-06-21T10:17:25.002Z,4,TOM,2021-06-17T13:40:26.318Z,2021-06-21T16:05:42.773Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgylbf
ZTF21abgtlir,2,2021-06-16T09:48:07.997Z,2021-06-16T09:49:28.997Z,4,TOM,2021-06-16T13:28:46.197Z,2021-06-21T16:05:34.177Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgtlir
ZTF21abhtjly,3,2021-06-19T09:23:19.999Z,2021-06-21T10:46:09.001Z,3,TOM,2021-06-21T15:40:40.136Z,2021-06-21T16:05:12.983Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtjly
ZTF21abhhari,3,2021-06-19T08:47:10.003Z,2021-06-21T10:56:27.997Z,3,TOM,2021-06-21T15:40:29.940Z,2021-06-21T16:05:06.314Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhhari
ZTF21abhrmrv,3,2021-06-19T08:42:17.997Z,2021-06-21T10:41:24.996Z,3,TOM,2021-06-21T15:39:14.397Z,2021-06-21T16:05:00.254Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhrmrv
ZTF21abhrchb,3,2021-06-17T09:58:28.997Z,2021-06-20T09:01:46.004Z,3,TOM,2021-06-21T15:39:11.020Z,2021-06-21T16:04:45.566Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhrchb
ZTF21abfxhrn,3,2021-06-16T09:48:48.000Z,2021-06-20T10:24:53.003Z,4,TOM,2021-06-16T13:30:37.222Z,2021-06-21T16:04:35.523Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfxhrn
ZTF21abfxhlw,4,2021-06-17T10:27:31.996Z,2021-06-20T10:24:53.003Z,4,TOM,2021-06-17T13:15:12.757Z,2021-06-21T16:04:20.785Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfxhlw
ZTF21abhtqdw,4,2021-06-17T08:50:19.003Z,2021-06-21T10:18:46.002Z,3,TOM,2021-06-21T15:38:39.413Z,2021-06-21T16:04:11.133Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtqdw
ZTF21abhspta,4,2021-06-16T07:53:02.002Z,2021-06-21T09:38:01.003Z,3,TOM,2021-06-21T15:38:55.222Z,2021-06-21T16:04:00.832Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhspta
ZTF21abgeclk,1,2021-06-21T10:43:25.999Z,2021-06-21T10:43:25.999Z,3,TOM,2021-06-21T15:24:40.922Z,2021-06-21T16:03:17.848Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgeclk
ZTF21abhtvxz,1,2021-06-21T10:16:04.002Z,2021-06-21T10:16:04.002Z,4,TOM,2021-06-21T13:48:47.703Z,2021-06-21T16:02:31.944Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtvxz
ZTF21abhttll,1,2021-06-21T09:57:13.000Z,2021-06-21T09:57:13.000Z,2,TOM,2021-06-21T15:25:39.775Z,2021-06-21T16:02:12.606Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhttll
ZTF21abhuepa,2,2021-06-21T09:54:31.000Z,2021-06-21T10:59:50.000Z,3,TOM,2021-06-21T15:23:01.421Z,2021-06-21T16:02:07.198Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhuepa
ZTF18abfdcot,2,2021-06-21T09:39:22.003Z,2021-06-21T10:16:43.996Z,4,TOM,2021-06-21T12:13:06.239Z,2021-06-21T16:01:54.013Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abfdcot
ZTF21abhtlib,1,2021-06-21T09:13:31.995Z,2021-06-21T09:13:31.995Z,2,TOM,2021-06-21T15:25:17.153Z,2021-06-21T16:01:33.539Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtlib
ZTF21abgecmw,1,2021-06-21T09:11:20.996Z,2021-06-21T09:11:20.996Z,3,TOM,2021-06-21T15:23:44.734Z,2021-06-21T16:01:27.860Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abgecmw
ZTF21abhtirt,1,2021-06-21T09:04:31.002Z,2021-06-21T09:04:31.002Z,2,TOM,2021-06-21T15:25:34.793Z,2021-06-21T16:01:19.798Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtirt
ZTF21abhthvj,2,2021-06-21T09:01:38.997Z,2021-06-21T10:33:14.996Z,4,TOM,2021-06-21T12:20:38.114Z,2021-06-21T16:01:15.183Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhthvj
ZTF21abhtaiv,2,2021-06-21T08:23:03.001Z,2021-06-21T09:23:11.999Z,5,TOM,2021-06-21T09:44:21.051Z,2021-06-21T16:00:58.329Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtaiv
ZTF21abhtafw,2,2021-06-21T08:21:39.997Z,2021-06-21T09:38:01.003Z,6,TOM,2021-06-21T09:45:25.668Z,2021-06-21T16:00:52.774Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtafw
ZTF21abhqqfa,2,2021-06-21T08:10:36.998Z,2021-06-21T08:48:58.003Z,4,TOM,2021-06-21T09:44:40.206Z,2021-06-21T16:00:48.791Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhqqfa
ZTF21abhshft,1,2021-06-21T04:44:42.999Z,2021-06-21T04:44:42.999Z,3,TOM,2021-06-21T15:23:53.078Z,2021-06-21T16:00:24.957Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhshft
ZTF21abhrqfc,2,2021-06-17T10:28:13.002Z,2021-06-20T10:25:32.998Z,1,TOM,2021-06-21T15:58:19.606Z,2021-06-21T15:58:19.606Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhrqfc
ZTF21abhqhqb,2,2021-06-20T04:51:15.998Z,2021-06-20T06:46:39.999Z,2,TOM,2021-06-21T15:54:24.063Z,2021-06-21T15:56:17.523Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhqhqb
ZTF21abhrepm,2,2021-06-20T09:19:41.001Z,2021-06-20T09:49:48.999Z,2,TOM,2021-06-21T15:41:10.573Z,2021-06-21T15:54:35.190Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhrepm
ZTF21abhqkam,2,2021-06-20T04:45:49.000Z,2021-06-20T05:20:38.999Z,1,TOM,2021-06-21T15:54:21.135Z,2021-06-21T15:54:21.135Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhqkam
ZTF21abfxhtv,2,2021-06-20T09:26:04.997Z,2021-06-20T10:24:53.003Z,2,TOM,2021-06-21T15:53:25.655Z,2021-06-21T15:54:02.427Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abfxhtv
ZTF21abhthlm,3,2021-06-17T08:12:00.002Z,2021-06-21T08:58:34.999Z,2,TOM,2021-06-21T15:40:37.669Z,2021-06-21T15:51:41.608Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhthlm
ZTF21abhtzgb,1,2021-06-21T10:31:14.001Z,2021-06-21T10:31:14.001Z,2,TOM,2021-06-21T15:24:50.581Z,2021-06-21T15:42:35.370Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhtzgb
ZTF21abhudmu,1,2021-06-21T10:55:47.000Z,2021-06-21T10:55:47.000Z,3,TOM,2021-06-21T15:23:49.067Z,2021-06-21T15:41:40.213Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhudmu
ZTF21abhttwp,1,2021-06-21T10:00:35.997Z,2021-06-21T10:00:35.997Z,1,TOM,2021-06-21T15:40:12.179Z,2021-06-21T15:40:12.179Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhttwp
ZTF21abhsjta,1,2021-06-21T05:23:50.003Z,2021-06-21T05:23:50.003Z,1,TOM,2021-06-21T15:24:28.089Z,2021-06-21T15:24:28.089Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhsjta
ZTF21abhpdgd,2,2021-06-19T11:06:59.996Z,2021-06-19T11:09:58.999Z,1,Bogus,2021-06-19T15:23:36.191Z,2021-06-19T15:23:36.191Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhpdgd
ZTF21abhowep,2,2021-06-19T11:06:59.996Z,2021-06-19T11:09:58.999Z,1,Bogus,2021-06-19T15:23:15.256Z,2021-06-19T15:23:15.256Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abhowep
