oid,host_id,z
ZTF20acivczs,WISEA J075700.83-021431.4,
ZTF20aciuubo,SDSS J101322.62+790100.1,0.061
ZTF20acivcgh,SDSS J075706.89+041455.9,0.154
ZTF20aciuftf,SDSS J075146.83+163725.8,0.057
ZTF20aciudrr,WISEA J085822.22+150223.0,0.099621
ZTF20aciucjt,SDSS J092814.93+300706.8,0.156
ZTF20aciuciv,WISEA J091432.08+313753.3,0.097712
ZTF20aciubjh,SDSS J103557.99+445430.7,
ZTF20aciuuks,SDSS J105630.22+552018.0,0.126
ZTF20aciubfx,CGCG 004-047 NED02,0.031065
ZTF20aciuakv,CGCG 004-010 NED01,0.034964
ZTF20aaothds,WISEA J081326.30-115257.9,
ZTF20aciuapp,WISEA J081647.21-091938.7,
ZTF20acivbos,SDSS J080801.84-012650.5,0.073
ZTF20acitxdz,2MASS J05485394+1911311,
ZTF20acituoj,SDSS J082836.57+534133.7,0.175
ZTF20acbiyuu,SDSS J090514.77+234147.9,0.105
ZTF20acitoie,CGCG 148-097,0.022219
ZTF20acitoij,SDSS J073106.51+333804.5,0.375
ZTF20acitbmh,WISEA J070037.39+350255.8,
ZTF20acisysp,WISEA J035429.04-251342.0,
ZTF20acfwuil,WISEA J033819.43-190621.9,
ZTF20acisxpp,2MASX J08510509+5142496,0.09026
ZTF20acimzhq,WISEA J071700.90+683440.1,
ZTF20acimzlk,WISEA J071130.04+624933.2,
ZTF20acispay,WISEA J065228.02+523355.8,
ZTF20acisqet,WISEA J064707.54+540653.8,
ZTF20acispki,WISEA J070115.97+632409.2,
ZTF20acisynr,LEDA  823647,
ZTF20acisbek,FGCE 0365,0.064094
ZTF20aciowcm,GALEXASC J231355.52-173047.2,
ZTF20aciojzg,2MFGC 15251,0.013449
ZTF20acinrvo,SDSS J175031.87+525236.5,0.204
ZTF20acinmka,2MASX J18390670+2311062,
ZTF20acinffv,WISEA J181721.14+084809.8,
ZTF20acimyvs,WISEA J081711.09+751042.1,
ZTF20aahckov,SDSS J083007.56+194027.8,0.134
ZTF20aciphif,SDSS J002449.20-152327.2,0.537
ZTF20acivrkr,WISEA J083446.17-082735.4,
ZTF20acivonz,SDSS J084906.01+242209.5,0.121
ZTF20acitaqc,WISEA J053739.57+131408.1,
ZTF20acithxf,MCG +13-08-013,0.076326
ZTF20acisuyy,WISEA J091837.81+795355.3,
ZTF20acimjmc,WISEA J024154.54+464015.3,0.032562
ZTF20acimrmc,SDSS J053344.61+014700.0,0.041
ZTF20aciniwb,WISEA J163744.14+471425.6,0.115039
ZTF20aciugaf,SDSS J081447.50+035920.8,0.182
ZTF20aciuafo,WISEA J085430.58+012612.2,
ZTF20acittmj,SDSS J084603.79+490955.3,0.253
ZTF20achyjpm,WISEA J193056.98-214509.1,
ZTF20acimzan,SDSS J074604.90+483611.7,0.332
ZTF20acitpfz,WISEA J090525.88+614809.2,0.027413
ZTF20aciucub,WISEA J093003.83+321629.6,0.120604
ZTF20acinaeq,SDSS J082546.10+431812.5,0.099
ZTF20acimsnl,WISEA J074330.50+673602.3,
ZTF20acinads,WISEA J082748.42+354020.0,0.10858
ZTF20acimznc,WISEA J074522.43+582029.3,
ZTF20aciswjg,SDSS J081023.20+670621.8,0.236
