oid,host_id,z
ZTF20abpvjsy,WISEA J051627.94+660445.0,
ZTF20abpubey,2MASX J23083366-1914163,0.083004
ZTF20abpvghz,SDSS J030344.54+060806.2,0.023
ZTF20abpvgcy,WISEA J013633.17-161037.0,
ZTF20abpvhia,WISEA J022628.33-102532.5,
ZTF20abpvgmn,SDSS J031123.40+022709.3,0.094
ZTF20abnbjjz,WISEA J044645.96+533327.9,
ZTF20abpvhij,WISEA J001102.79-252631.1,
ZTF20abmmkyv,WISEA J050715.90+653303.8,
ZTF20ablxzzr,WISEA J041121.66+244006.6,
ZTF20abpvipp,WISEA J021356.97-151550.3,
ZTF20abpuxcc,2MASX J23253371-2625216,0.028216
ZTF20abpvhzg,WISEA J030720.47-032901.5,
ZTF20abpviqb,WISEA J041849.24+235054.7,
ZTF20abpvjah,WISEA J035554.70+244017.6,
ZTF20abptxls,UGC 00784,0.016348
ZTF20abpvgul,SDSS J013254.60-183925.0,0.087
ZTF20abpvios,WISEA J040929.84+282349.6,
ZTF20abpvfxn,SDSS J030048.82+061331.6,0.171
