object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abzywja,3,2021-09-09T07:24:46.998Z,2021-09-11T05:12:31.996Z,2,TOM,2021-09-11T14:21:02.121Z,2021-09-11T14:59:51.712Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abzywja
ZTF21acbctzk,4,2021-09-07T11:36:06.001Z,2021-09-11T11:06:27.000Z,1,TOM,2021-09-11T14:59:29.801Z,2021-09-11T14:59:29.801Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbctzk
ZTF21acbagoe,4,2021-09-09T08:47:11.999Z,2021-09-11T10:13:07.996Z,2,TOM,2021-09-11T14:19:11.586Z,2021-09-11T14:58:31.864Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbagoe
ZTF21acastgd,4,2021-09-05T06:12:57.003Z,2021-09-11T04:16:44.999Z,1,TOM,2021-09-11T14:58:12.256Z,2021-09-11T14:58:12.256Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acastgd
ZTF21acbabra,4,2021-09-05T09:42:50.002Z,2021-09-11T09:20:43.002Z,2,TOM,2021-09-11T14:17:49.814Z,2021-09-11T14:57:16.038Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbabra
ZTF21abzxxic,5,2021-09-07T04:02:54.003Z,2021-09-11T05:32:38.996Z,2,TOM,2021-09-11T14:17:12.371Z,2021-09-11T14:56:50.274Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abzxxic
ZTF21acasgvg,5,2021-09-07T04:23:20.002Z,2021-09-11T03:50:30.998Z,2,TOM,2021-09-11T14:17:20.755Z,2021-09-11T14:56:10.424Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acasgvg
ZTF21acbbpvk,5,2021-09-05T11:18:19.998Z,2021-09-11T10:11:04.997Z,1,TOM,2021-09-11T14:55:48.925Z,2021-09-11T14:55:48.925Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbbpvk
ZTF21acasboi,8,2021-09-07T03:37:49.002Z,2021-09-11T03:35:34.002Z,1,TOM,2021-09-11T14:54:47.223Z,2021-09-11T14:54:47.223Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acasboi
ZTF21acbeifw,10,2021-09-08T11:59:04.997Z,2021-09-11T12:07:02.997Z,2,TOM,2021-09-11T14:14:48.388Z,2021-09-11T14:53:38.109Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbeifw
ZTF19abfepuf,1,2021-09-11T05:17:59.997Z,2021-09-11T05:17:59.997Z,1,TOM,2021-09-11T14:50:54.164Z,2021-09-11T14:50:54.164Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF19abfepuf
